colocating with libquantum
tonto
2388415907	3407915046	0.700844	19.936867
0.071766	2392904036	358649845207	1.131327	56.336884
0.071692	2393746555	360580222289	1.240041	30.205057
0.030288	2392768381	362657794739	1.151713	27.511608
0.025882	2392908880	364969719737	1.035029	28.211660
0.028843	2393749009	367372812258	0.996112	44.113464
0.051308	2394148760	369791652454	0.989792	48.528263
0.062755	2393188251	371868897821	1.152097	51.434177
0.068299	2389560418	373829056620	1.219065	51.829262
0.065486	2390739943	375795720535	1.215632	40.117836
0.046162	2393137053	377811651120	1.187113	38.971432
0.039496	2393710361	379412809607	1.494986	33.533344
0.030723	2393661836	381342703001	1.240308	21.970385
0.017523	2392705714	383413898811	1.155229	38.540703
0.038416	2394046850	385163453903	1.368375	44.528305
0.047611	2394327082	386820638969	1.444816	47.798943
0.048382	2393555944	388599777627	1.345345	28.504677
0.023469	2390276436	390977124441	1.267486	24.271944
0.021202	2392783836	392999206099	1.183327	32.714127
0.030715	2392947207	394968071239	1.215394	34.636223
0.032802	2393481568	396715258022	1.369906	43.091614
0.046266	2381598805	398488387336	1.343161	47.263893
0.049720	2389216494	399924532001	1.663632	43.514721
0.041293	2391355801	401518672920	1.500091	34.618298
0.031994	2393330947	403395732308	1.275043	27.139822
0.025711	2393484391	405267807004	1.278520	24.218435
0.021648	2390392027	407140570562	1.276398	22.055752
0.018291	2390813875	409141193802	1.195035	33.056343
0.030542	2372856183	411137928629	1.188368	35.541042
0.034719	2390537928	412979853888	1.297847	42.195801
0.044526	2390427110	414731491817	1.364681	44.520702
0.048154	2390124069	416438890223	1.399863	47.121159
0.049616	2393513223	417913634011	1.623003	42.920879
0.040957	2392156339	419398054752	1.611508	34.019291
0.029051	2389511491	421213898686	1.315923	24.792547
0.022931	2381013350	423066923888	1.284933	24.333132
0.021722	2390992911	424949902332	1.269793	23.576803
0.019877	2392979507	426793757944	1.297813	20.935196
0.016878	2392525110	428794431789	1.195860	36.100933
0.034357	2393181023	430716289237	1.245244	34.224777
0.033889	2392660769	432454815264	1.376258	36.208599
0.037740	2392976727	434220910604	1.354953	45.768356
0.048832	2393859429	435961185432	1.375564	44.239719
0.047323	2390391745	437569127348	1.486616	44.516109
0.045270	2393137243	439061732562	1.603329	44.364899
0.044913	2393814229	440829139666	1.354421	26.475998
0.021435	2392669837	442597124460	1.353332	19.942112
0.016261	2393379521	444466095442	1.280587	24.541063
0.021833	2392701435	446316806670	1.292855	25.065273
0.022990	2380204050	448184025021	1.274733	21.816988
0.017542	2387597154	450071632713	1.264880	28.118959
0.025329	2390435126	452096629540	1.180464	37.833347
0.037029	2389835166	453970607801	1.275274	34.739876
0.035136	2390037524	455751831060	1.341796	36.701569
0.037944	2390079043	457470469498	1.390682	43.828751
0.046802	2388920741	459158558982	1.415162	42.962971
0.046651	2375174097	460812398300	1.436158	44.309212
0.045756	2393447011	462383338047	1.523576	45.341080
0.044452	2390965763	463908467997	1.567713	43.955429
0.043615	2389852165	466678865841	0.862639	42.602531
0.019822	2390733665	470124571478	0.693830	25.603174
0.007853	2389419825	473433691084	0.722071	22.198387
0.006634	2393477860	476946965931	0.681267	29.602819
0.006636	2388127931	481570195889	0.658165	31.263977
0.010553	2389871558	485639987058	0.732496	17.903467
0.005773	2393562211	488660033900	0.792558	17.999844
0.004589	2376957713	492047905915	0.701608	30.656816
0.008400	2392312477	495420124793	0.709418	27.645504
0.005720	2392163391	498983824478	0.671258	31.957254
0.007148	2389982159	502668168916	0.648686	34.440193
0.008894	2389421068	506446528913	0.632396	38.366188
0.012792	2390322840	510057702411	0.661924	30.521328
0.010273	2390208502	513283513938	0.740964	19.834557
0.005782	2388197013	516508736705	0.740475	17.231462
0.005626	2389865204	519850717340	0.715254	19.173655
0.005606	2394035893	523188038267	0.717353	19.597446
0.006063	2392976384	526189227314	0.797343	16.094660
0.002906	2393638363	529403306908	0.744735	32.147411
0.009397	2392912337	532835835693	0.697128	32.930496
0.009252	2393162875	536099907356	0.733183	25.441133
0.004611	2393637703	539565466565	0.690693	27.896488
0.005199	2389707955	543459167703	0.613812	35.884796
0.007506	2390032728	547216924299	0.636026	34.357224
0.007338	2389312443	551023379910	0.627700	34.290359
0.007125	2390667411	554724009077	0.646016	35.617950
0.009699	2390367669	558620144969	0.613523	39.759354
0.012842	2391233354	562313602907	0.647424	38.017067
0.012669	2390813401	566173963142	0.619324	39.936245
0.012717	2389536969	570621806022	0.684347	25.772318
0.008039	2393014382	573757390867	0.763180	17.361067
0.005383	2392941778	577019832245	0.733482	18.309715
0.005289	2392896001	580410389459	0.705753	24.076853
0.007363	2393071743	583750351338	0.716497	16.424528
0.005151	2392222865	586737167602	0.800927	16.610067
0.005188	2393731559	590034378343	0.725987	18.865273
0.005515	2393239885	593415331022	0.707860	23.672209
0.007238	2393046114	596593622566	0.752935	13.506303
0.003234	2389428387	599696240621	0.770977	16.683540
0.002891	2389784258	602748727383	0.782898	27.711088
0.007555	2376665853	606149589918	0.698842	34.197281
0.009261	2387992280	609649309121	0.682338	35.566563
0.010361	2382199587	613081970307	0.693980	31.286970
0.007585	2389587730	616450408034	0.709405	26.230988
0.004609	2393156900	619842237748	0.705565	26.505411
0.004651	2393482261	623229677485	0.706576	27.555187
0.005145	2380975888	627013610788	0.629233	34.142727
0.007261	2389717215	630623655938	0.661963	33.249527
0.007329	2391058362	634441218286	0.626331	35.681400
0.007785	2388751149	638058263050	0.660415	33.357758
0.007168	2393721930	641877131063	0.626814	35.119350
0.007297	2393737357	645643745002	0.635514	34.161057
0.007150	2393127805	649341248196	0.647228	36.114075
0.009510	2393455039	653081181279	0.639973	37.768902
0.012055	2393165726	657024729083	0.606856	39.794445
0.012515	2388386849	660933658783	0.611008	39.713696
0.012147	2382561324	664753406232	0.623748	39.236568
0.012195	2393617249	668689222330	0.608163	40.982204
0.013391	2390384047	672609994185	0.609672	41.431561
0.013835	2389961122	675904916979	0.725347	29.871893
0.010760	2390324226	678131152047	1.073707	46.795265
0.055754	2390255530	680158828488	1.178815	24.043804
0.021935	2390732262	682485648314	1.027468	41.441158
0.048076	2390997223	684605521222	1.127897	54.528980
0.069502	2387319086	687286695388	1.206114	24.927959
0.023328	2390833962	689444078018	1.108210	25.491692
0.024272	2390660320	691807526261	1.011514	43.556343
0.052007	2392835153	693925750586	1.129642	52.373730
0.069987	2393275704	695875937101	1.227203	54.236069
0.069274	2392105650	697729179034	1.290768	20.596121
0.018047	2392954264	699747929396	1.185364	28.548109
0.027965	2393212884	702181534889	0.983402	38.594978
0.043177	2393070973	704375317072	1.090842	43.602905
0.055702	2392804193	706507517269	1.122223	52.804363
0.070220	2392610135	708457065060	1.227264	53.370705
0.067603	2393706391	710389549475	1.238668	26.412188
0.024372	2392457584	712429335138	1.172897	27.146872
0.027624	2393690369	714803893811	1.008057	36.585255
0.039625	2393521538	717131030000	1.028527	42.455849
0.054320	2392141610	719215864113	1.147401	51.433510
0.070446	2393684260	721232144080	1.187178	53.649719
0.068155	2393453952	723173403240	1.232939	33.996220
0.037315	2392828770	725136432048	1.218947	24.224491
0.023093	2394059664	727207756320	1.155811	24.758404
0.023340	2388177346	729556593378	1.016749	37.750401
0.040957	2392768667	731913675255	1.015140	40.683418
0.050235	2393812899	734043894387	1.123740	50.134380
0.067661	2393107164	736118219202	1.153680	51.307472
0.067829	2393224544	738078293606	1.220987	53.667160
0.067884	2391410500	740011746832	1.236860	29.900955
0.030316	2393414546	741861237741	1.294094	44.301853
0.049090	2392013949	743499493814	1.460098	24.378368
0.017825	2393480219	745407242539	1.254610	27.431795
0.024767	2393736480	747348504776	1.233083	37.602077
0.038239	2391928968	748991828506	1.455543	42.331402
0.044937	2393316051	750549352981	1.536615	45.061172
0.045911	2393505452	752252836245	1.405066	26.134975
0.020230	2389654219	754618609936	1.268651	24.485519
0.020680	2393703318	756572886762	1.224854	30.540497
0.029021	2391659243	758502210427	1.239636	35.193909
0.034250	2389969858	760216293064	1.394314	41.574963
0.042947	2390495440	761905889214	1.414832	44.265446
0.047190	2390405129	763421319804	1.577377	44.163094
0.044206	2390016913	764862359449	1.658537	36.363075
0.033440	2389948018	766700789527	1.299994	24.754868
0.021021	2390474350	768590627409	1.264910	24.838223
0.021152	2389538747	770425717316	1.302137	24.612791
0.021849	2391057225	772386024312	1.219736	30.318296
0.027564	2390552138	774351681455	1.216159	33.939995
0.031297	2388770158	776128235983	1.344608	38.040909
0.039496	2390577836	777919452555	1.334611	44.106804
0.049307	2390516667	779597994833	1.424162	44.594841
0.047551	2390233404	780971514647	1.740225	41.035919
0.038992	2393364237	782486494579	1.579799	44.096813
0.044560	2392541598	784138959503	1.447862	22.397114
0.016670	2392555285	785956412202	1.316433	24.099745
0.020811	2393841469	787802937009	1.296404	23.164841
0.018861	2393550580	789621545411	1.316144	22.894127
0.020041	2392931681	791511061423	1.266426	27.252443
0.023704	2392639190	793500788311	1.202496	36.796329
0.035358	2393408913	795353864093	1.291587	34.167637
0.034191	2392384968	797051097015	1.409580	41.427876
0.043842	2393243335	798755144581	1.404446	43.594418
0.047904	2393248071	800439474108	1.420891	44.885307
0.048206	2391393625	801938327364	1.595482	43.883488
0.041895	2393471400	803528183804	1.505464	34.510986
0.031742	2393611904	805360148520	1.306582	23.528492
0.020629	2392821722	807258757283	1.260303	24.498964
0.020542	2393269748	809105692143	1.295806	25.864393
0.022712	2393304233	810999428968	1.263800	24.515697
0.020651	2392492262	812913286611	1.250089	21.340931
0.016511	2392817129	814899502464	1.204712	37.583927
0.036839	2390926991	816798630343	1.258960	35.421276
0.034492	2389776998	818702376167	1.255303	34.978970
0.034607	2390542431	820438958057	1.376579	42.027679
0.044811	2391994371	822086060564	1.452244	42.438709
0.046138	2389778443	823726235870	1.457026	43.397312
0.044767	2394309098	825336100931	1.487273	43.845821
0.045046	2394395669	826915363563	1.516148	45.439938
0.046316	2393592600	828646936183	1.382323	44.242756
0.037086	2393292235	832329493494	0.649900	33.711349
0.008016	2378535306	835803788280	0.684610	21.738020
0.006879	2393734009	839276220475	0.689354	29.149685
0.007402	2394637092	843099733218	0.626292	36.194832
0.010605	2389936684	847449350545	0.703513	18.791992
0.006069	2389839587	851444069288	0.752814	16.898567
0.004913	2394100325	854821519469	0.708848	30.153873
0.008592	2390395752	858095144673	0.730198	25.825605
0.005180	2390253895	861878602987	0.631764	33.188709
0.007276	2393991992	865649420747	0.634873	34.863861
0.008786	2394583740	869482274437	0.624752	38.852257
0.012443	2394035144	873374552704	0.615073	35.389282
0.011297	2394323604	876584085846	0.746004	19.086168
0.005801	2394521471	879974541645	0.706254	19.094387
0.005811	2393128549	883126332660	0.759292	19.608196
0.006037	2394453440	886462896267	0.717641	20.027325
0.006312	2394634667	889536254158	0.779159	14.422004
0.002804	2390041491	892788649188	0.734856	30.015526
0.008587	2391082745	896138948764	0.713692	33.444244
0.009775	2389748131	899495293840	0.712009	26.065628
0.004781	2390266458	902821879198	0.718535	26.756325
0.005177	2394625979	906607479801	0.632562	34.084488
0.007439	2394927156	910388609047	0.633389	34.122814
0.007261	2393582319	914074709537	0.649354	34.556873
0.007591	2394145991	917846105992	0.634817	35.442337
0.009403	2393764850	921813295152	0.603391	39.676800
0.011964	2393487836	925632853120	0.626640	39.205830
0.012881	2394382307	929452086955	0.626927	39.631535
0.013222	2394895022	933244646539	0.631472	30.500078
0.009783	2392946983	936587057439	0.715934	22.323463
0.006376	2394386320	939721397215	0.763920	19.953117
0.006334	2394530535	943197002851	0.688953	17.715092
0.005281	2390483694	946548474570	0.713264	18.719486
0.005392	2390698005	949860429745	0.721839	23.043545
0.007383	2390603196	953032758832	0.753580	16.646288
0.005206	2389172548	956395120799	0.710564	18.488392
0.005371	2394906452	959703575606	0.723875	18.562819
0.005295	2394875452	962761995068	0.783043	16.223618
0.002932	2389811412	965857602176	0.772001	24.337700
0.005566	2390763503	969161130098	0.723700	33.586330
0.009955	2389893479	972716504265	0.672192	35.278648
0.010249	2390462219	976077221120	0.711295	33.062393
0.008763	2391033700	979464364242	0.705915	26.331886
0.004719	2390587194	982846670670	0.706792	26.312332
0.004661	2389799937	986301602644	0.691707	26.801161
0.004761	2393378791	989857367067	0.673098	32.376621
0.007016	2394593665	993656114206	0.630364	35.447887
0.007826	2389859643	997746604506	0.584465	37.153648
0.007571	2378845607	1001416954898	0.648125	33.576908
0.007219	2394961286	1005309916326	0.615203	35.116112
0.007414	2392808203	1009090176040	0.632975	35.102585
0.007487	2394628611	1012868700244	0.633747	36.701672
0.009571	2395006090	1016906919516	0.593085	40.403233
0.012679	2394778155	1020877738626	0.603094	39.881268
0.012479	2394078611	1024764480201	0.615960	39.515945
0.011839	2394126990	1028589649797	0.625888	39.414227
0.012204	2394750966	1032512211576	0.610507	40.786407
0.013234	2395379537	1036454077350	0.607677	41.474785
0.013798	2395269211	1039729353884	0.731318	30.085451
0.011143	2393939270	1041896712364	1.104542	45.929008
0.055833	2393808317	1043897792568	1.196258	23.905132
0.022013	2394550443	1046241109006	1.021864	41.327076
0.047782	2393797297	1048413153493	1.102094	56.196640
0.072272	2390810871	1051074415944	1.199160	24.948400
0.023075	2389983149	1053768554700	1.072469	33.873768
0.037152	2392700941	1056126320248	1.014817	45.948757
0.056493	2390384066	1058195294157	1.155348	51.438736
0.068820	2389706745	1060036137835	1.298158	46.118633
0.055944	2390375179	1062018279806	1.205956	25.225626
0.024672	2390079059	1064168589295	1.112386	26.164812
0.024881	2389614116	1066580108955	0.990916	41.603600
0.046066	2390598503	1068842581447	1.056631	48.530464
0.064013	2390677639	1070962527112	1.127707	54.333679
0.072483	2390096609	1072861622407	1.258545	48.597363
0.057672	2390701708	1074901521067	1.171971	25.899336
0.023641	2389996965	1077090087577	1.092038	25.199425
0.025065	2390471350	1079467330269	1.005565	41.426723
0.046230	2390800384	1081680486028	1.080268	46.078362
0.060582	2390801535	1083841722251	1.106219	54.723080
0.073724	2389979834	1085811282527	1.213459	51.455700
0.063289	2389808456	1087757194794	1.228117	21.642183
0.018802	2386548189	1089811840073	1.161538	27.386635
0.026167	2378672106	1092077505019	1.049878	28.346704
0.029927	2390861128	1094477541069	0.996177	44.646336
0.052367	2394346422	1096862611695	1.003889	46.402653
0.059635	2393044607	1098917928891	1.164319	50.827206
0.067214	2394248009	1101009543374	1.144689	54.177696
0.071349	2394773075	1103028796327	1.185970	46.712654
0.055880	2390011334	1105451197912	1.198223	42.510788
0.044944	2393022023	1107015586560	1.529685	29.643080
0.025183	2394435578	1108930010348	1.250734	22.718866
0.016993	2389728848	1110940611718	1.188564	37.954979
0.037724	2394373328	1112636411252	1.411944	43.599224
0.047353	2394194762	1114270592264	1.465073	46.836933
0.048397	2393868751	1115945660827	1.429117	27.312237
0.021301	2393840633	1117845383377	1.260100	25.219690
0.021245	2390152395	1120305719801	1.226986	28.606216
0.024679	2393645910	1122283721707	1.210133	36.590172
0.036548	2394392777	1124029040845	1.371894	42.406849
0.044329	2392258584	1125660008927	1.466772	42.215599
0.044842	2393680656	1127249494063	1.505947	46.287624
0.047031	2394168964	1128773265930	1.571212	37.147621
0.033573	2394460108	1130652819919	1.273951	26.139170
0.022714	2389840678	1132550296982	1.259483	25.689173
0.022340	2393867220	1134386024311	1.304043	23.408049
0.020115	2412688700	1136398790418	1.198693	31.291281
0.028070	2393696948	1138384278898	1.205596	35.610023
0.035630	2394454040	1140174188998	1.337751	38.908012
0.040512	2394224930	1141933118799	1.361183	44.262447
0.048233	2393214947	1143670513323	1.377473	46.119938
0.050104	2394519694	1145103409053	1.671105	41.949631
0.039060	2394597253	1146524428354	1.685127	40.883446
0.037953	2393749512	1148357798703	1.305655	21.684521
0.016716	2394477411	1150255611925	1.261703	25.677408
0.022750	2393930620	1152073395773	1.316950	23.638830
0.020545	2394133644	1153981754662	1.254551	22.794373
0.018532	2394449675	1155949013235	1.217150	33.250622
0.031592	2394415415	1157910178278	1.220915	35.068237
0.032647	2393835099	1159709806170	1.330183	36.650681
0.037734	2393861906	1161501843601	1.335833	44.134178
0.048871	2461582111	1163199568331	1.449930	45.074055
0.046210	2392972950	1164827942439	1.469547	44.849720
0.046359	2394767288	1166422065316	1.502248	45.980858
0.046906	2394379201	1168090805425	1.434843	25.162960
0.019045	2393704194	1169921586140	1.307477	24.704468
0.022312	2394049808	1171804667919	1.271347	24.235193
0.020752	2394383697	1173675486239	1.279859	26.084488
0.022906	2394139096	1175550751115	1.276694	21.554964
0.017109	2390986335	1177949290358	1.239444	29.359949
0.025555	2393600089	1179916495039	1.216752	38.655392
0.039219	2393193672	1181823629567	1.254864	35.056519
0.034797	2394398625	1183649240841	1.311560	39.010803
0.040751	2394469592	1185345723039	1.411432	43.465366
0.046902	2394057592	1187006234531	1.441759	44.346474
0.045703	2393735376	1188661428077	1.446197	44.532230
0.046414	2393977446	1190224731302	1.531358	44.541367
0.044042	2393493047	1191761686730	1.557295	44.888725
0.044751	2394461829	1195127475087	0.711412	38.839485
0.013146	2390404240	1198653607904	0.677911	25.022228
0.007882	2386537083	1202828482840	0.715234	27.766752
0.007210	2389653472	1207627053111	0.620880	37.184277
0.011802	2388763207	1211892078800	0.708199	20.898861
0.006513	2389605629	1215838967861	0.745436	17.371172
0.004714	2390124257	1219283624356	0.693864	32.247494
0.009377	2380180586	1222654451138	0.706112	27.235340
0.005656	2391484609	1226328704537	0.650876	32.990059
0.007685	2394719324	1230210604027	0.616894	35.773266
0.009179	2393731027	1234109637047	0.613929	39.405624
0.013076	2394094204	1237785782153	0.651251	30.958944
0.010274	2393629720	1240995479308	0.745749	20.368521
0.006323	2393785578	1244426861921	0.697616	18.169092
0.005609	2393966042	1247584918194	0.758051	18.511700
0.006050	2394884299	1250983966797	0.704575	19.707335
0.006228	2394325807	1254020550534	0.788493	17.181108
0.003094	2393629955	1257290067064	0.732105	32.732868
0.009858	2394493879	1260734727507	0.695132	32.505108
0.009191	2394005254	1264161196194	0.698680	26.219202
0.004552	2394787786	1267602164514	0.695963	28.655245
0.005944	2394604075	1271381756005	0.633562	34.518581
0.007726	2392626664	1275137176378	0.637113	34.322571
0.007646	2390575762	1278813724186	0.650223	33.391998
0.007421	2390847063	1282630376745	0.626425	36.869587
0.010112	2390000216	1286570587721	0.606567	40.244106
0.013512	2390539456	1290383742469	0.626919	39.773739
0.013226	2388763367	1294193975235	0.626934	38.959023
0.012737	2390111168	1297811631543	0.660679	26.378212
0.007719	2391059336	1301109493676	0.725033	21.744543
0.006942	2390864089	1304389689539	0.728878	16.387547
0.005049	2390215103	1307788236635	0.703305	24.599640
0.007231	2390048996	1311205129309	0.699480	17.971682
0.005650	2391876186	1314372492109	0.755163	16.608603
0.005194	2387792356	1317606916159	0.738243	18.781324
0.005616	2390713611	1321101091610	0.684200	24.793039
0.007485	2390580910	1324226659506	0.764847	12.767989
0.002948	2391777426	1327316037222	0.774194	16.517771
0.002922	2394611983	1330407132625	0.774681	28.374765
0.007872	2394595087	1333890783542	0.687381	34.846432
0.010000	2393744109	1337264731875	0.709479	34.671692
0.010213	2394664673	1340712294200	0.694597	31.285006
0.007915	2378160142	1344074024122	0.707421	26.037647
0.004628	2393918290	1347471768748	0.704561	26.523939
0.004632	2390326258	1350877347786	0.701885	27.681438
0.005178	2390529596	1354603427548	0.641567	33.779846
0.007733	2390058253	1358340908603	0.639484	34.043102
0.007729	2389909798	1362082223029	0.638789	34.992931
0.008053	2389855373	1365725745626	0.655919	33.536663
0.007501	2390286281	1369516488967	0.630559	35.152313
0.007721	2390733053	1373271140671	0.636739	33.796368
0.007260	2390574791	1376975460903	0.645348	35.992523
0.009623	2389611988	1380908208035	0.607619	40.056938
0.013209	2400866553	1384841179890	0.610446	39.700867
0.012683	2390431441	1388646042373	0.628257	38.773216
0.012228	2390703312	1392503189967	0.619811	39.086597
0.012029	2390588450	1396424312497	0.609669	40.696560
0.013460	2390428295	1400211273952	0.631226	40.127213
0.013746	2392560887	1403480021554	0.731950	30.004259
0.011206	2394505783	1405638745764	1.109223	45.978790
0.055792	2394546106	1407633660782	1.200325	24.133272
0.022181	2377340437	1409992902276	1.007671	41.879875
0.048759	2393964512	1412033230172	1.173323	52.139851
0.067008	2389396577	1414706510711	1.231201	23.728931
0.021792	2393370347	1416851957377	1.115558	25.280214
0.023587	2390081385	1419917053471	1.020924	46.010368
0.057519	2394257321	1422005458803	1.146452	53.474743
0.070663	2391495312	1423849380601	1.296961	42.576408
0.050776	2394601749	1425772747743	1.245005	24.009642
0.023287	2394719410	1427917093186	1.116760	26.776049
0.026124	2394072824	1430332298081	0.991250	43.140404
0.049220	2394290046	1432538579534	1.085215	48.511742
0.064704	2389809321	1434614971584	1.150943	53.981873
0.068765	2399711096	1436531396399	1.252181	47.287197
0.057835	2394443815	1438475668697	1.231537	25.118620
0.023732	2390483194	1440609031763	1.120523	24.653576
0.024251	2389742031	1442957669808	1.017501	40.991913
0.046191	2389885673	1445216907239	1.057829	45.894871
0.060028	2393685919	1447313109580	1.141916	51.642586
0.068682	2393503622	1449258164948	1.230558	53.138260
0.067272	2394394693	1451199302419	1.233501	24.887772
0.023653	2390454764	1453204298098	1.192249	28.276636
0.027909	2389766404	1455401503951	1.087639	23.337351
0.022858	2391294984	1457737449223	1.023695	43.709602
0.049775	2390280800	1460147270577	0.991891	43.429424
0.055965	2389486692	1462209452052	1.158718	51.034882
0.067877	2390639330	1464220803536	1.188574	50.945091
0.066839	2387739762	1466270568366	1.166034	56.418537
0.071451	2390427238	1468237030193	1.215598	25.174484
0.021084	2390763310	1469827149572	1.503512	42.079803
0.042604	2390776175	1471731335439	1.255537	24.840248
0.021456	2389957131	1473711872699	1.206722	30.433302
0.027917	2389807603	1475527766137	1.316051	39.982140
0.040788	2390079634	1477225234341	1.408026	45.439018
0.048474	2390146942	1478698756192	1.622064	36.704914
0.033390	2391048369	1480590070381	1.264226	24.707649
0.021211	2391058171	1482521036919	1.238270	25.997059
0.022787	2393927504	1484579246900	1.163111	34.709976
0.032274	2426986367	1486545552154	1.234288	36.511093
0.037658	2394924147	1488254469166	1.401428	44.728989
0.047478	2394334304	1490006964023	1.366243	46.940052
0.050023	2395105102	1491465522968	1.642104	42.513386
0.041054	2394927691	1493095720089	1.469103	32.613262
0.028175	2393665168	1494970463070	1.276796	24.629616
0.021251	2394644152	1496831519433	1.286712	24.248123
0.020318	2395052567	1498756405594	1.244257	23.791613
0.019901	2394398695	1500864514487	1.135804	36.756104
0.034248	2394536035	1502727080086	1.285612	34.009502
0.033476	2392695883	1504551602673	1.311409	43.207134
0.047459	2390949177	1506325276974	1.350344	48.291397
0.051089	2394452681	1507940265417	1.482644	44.229065
