colocating with libquantum
perlbench
2389340963	656114598	3.641652	8.374464
0.005312	2388336510	174433236036	1.600563	22.181660
0.005196	2387726565	176048066306	1.478624	25.588619
0.005090	2387647677	177464847854	1.685262	19.329077
0.005323	2388441176	178787238220	1.806154	17.021988
0.005196	2387906827	180269180799	1.611336	20.483484
0.005340	2387536050	181560311964	1.849182	18.005835
0.005077	2388682292	183209587319	1.448322	24.000708
0.005224	2387886166	184647962728	1.660127	18.795486
0.005413	2387570375	186038120845	1.717481	19.498949
0.005060	947378537	186403866487	2.590266	5.028594
0.001457	---------------------------------------------------------
colocating with libquantum
perlbench
2387187357	807021692	2.958021	10.104425
0.002494	2389003803	1586619832	3.064404	10.231391
0.002447	2386618479	2214882152	3.798761	6.870065
0.001616	2387606442	2923574823	3.369030	4.946268
0.001838	2386930117	3736229363	2.937201	5.260960
0.002084	2387438187	4240351736	4.735830	3.694340
0.001535	2388372767	4710603831	5.078920	2.970124
0.001436	2385587535	5977675777	1.882756	12.691163
0.003905	2383700602	7885366825	1.249521	27.160902
0.006342	2383752167	9716546811	1.301757	27.286955
0.006198	2383651293	11514434754	1.325806	25.808912
0.006171	2383359298	13339265830	1.306071	26.719439
0.006033	2386168047	15281216885	1.447310	24.449284
0.005626	2390854872	17341056816	1.377623	24.750648
0.006041	2393504100	19166407952	1.315230	27.492476
0.005840	2389378666	20965804611	1.327878	26.529469
0.005857	2388665417	22677054743	1.395860	24.159563
0.006200	2387042317	24199234012	1.568174	21.261480
0.005818	2387957489	25936298832	1.374708	25.624863
0.005754	2387390861	27590734439	1.443024	23.710554
0.005920	2384794356	29303501972	1.393132	21.489538
0.005391	2384946828	31258983562	1.223102	27.877815
0.006513	2389200167	33085984211	1.307717	26.276703
0.006511	2381377573	34832175202	1.366199	23.875772
0.006186	2389218145	36532158113	1.406633	23.081108
0.006132	2349442844	38254854081	1.367098	25.254795
0.005862	2387048741	39920645582	1.432982	23.437706
0.005652	2386583323	41529394765	1.483502	23.255297
0.005317	2386103816	43289092871	1.355973	25.219473
0.006052	2348915782	45381695892	1.123426	30.949535
0.006737	2389196304	47375012319	1.198604	27.506758
0.006463	2389460902	49273095387	1.258881	29.279465
0.006055	2359502561	50783336082	1.566143	21.018026
0.005634	2389441294	52437511135	1.444491	21.315582
0.005940	2389037813	54069593549	1.463797	22.819189
0.005785	2384188919	55743885227	1.425582	19.662754
0.005638	2388923638	57042453929	1.841748	17.388372
0.004992	2380445352	58572857330	1.557469	22.988564
0.005180	2380241716	60022955829	1.642830	20.817469
0.005204	2388226034	61495895296	1.622925	21.081676
0.004992	2380843852	63072564013	1.511675	22.825859
0.005509	2345632359	64448488057	1.707302	19.554155
0.004808	2383562124	66169235832	1.385199	24.083458
0.005603	2384196516	67555322706	1.720092	18.919807
0.005223	2385470329	68940328894	1.722353	18.740433
0.005324	2384058462	70472352250	1.558208	22.531336
0.005225	2385648016	71965882120	1.597322	21.058304
0.005147	2385418651	73611489487	1.449567	20.036451
0.005285	2386754554	75164435949	1.536920	21.434923
0.005423	2385900410	76658857932	1.596537	22.413017
0.005167	2386215793	78104404023	1.650736	19.839319
0.005468	2386011739	79606208319	1.588763	20.879761
0.005228	2385839008	81085143702	1.613214	20.161711
0.005396	2387273449	82795062772	1.396132	25.075363
0.005457	2386846814	84321290742	1.563886	21.699244
0.005305	2384975552	85708910577	1.718753	19.351484
0.005192	2386424526	87142999723	1.664070	18.426332
0.005579	2384735111	88710187053	1.521666	23.309559
0.005245	2386405636	90219125351	1.581513	21.637571
0.005366	2384696326	91725931098	1.582617	21.480368
0.005574	2385746969	93052063794	1.799026	18.607126
0.005074	2386287399	94861740756	1.318626	26.530556
0.005548	2384900007	96487185962	1.467229	23.148067
0.005349	2385683795	98168499352	1.418941	23.403276
0.005388	2387308809	99869011566	1.403876	25.354256
0.005375	2385338351	100995842198	2.116856	15.913024
0.004456	2385957691	102245301817	1.909592	16.738541
0.004748	2385134016	103708914402	1.629621	21.356955
0.005000	2385097433	104947795199	1.925203	16.476057
0.004898	2383375424	106246208175	1.835607	16.516970
0.004902	2382838676	108033915094	1.627932	19.925957
0.005167	2344155486	109367307048	1.758039	19.590504
0.005004	2387101548	110693411564	1.800085	18.596464
0.004856	2385793438	112108154468	1.686380	20.176296
0.004924	2387296104	113334423393	1.946796	17.448816
0.004787	2387624295	114685659680	1.766992	17.759104
0.005028	2387686277	115927200063	1.923165	16.942656
0.004911	2387376430	117245140053	1.811445	18.261856
0.004816	2387459650	118664441325	1.682137	21.467297
0.004920	2386804707	119914665888	1.909101	18.104263
0.004804	2342255742	121339467684	1.643917	20.141123
0.005266	2386976079	122655916167	1.813194	19.168373
0.004825	2360416960	124027463949	1.720988	18.116304
0.005235	2371501106	125426678915	1.694880	20.446980
0.005097	2384503852	126693175482	1.882756	17.403008
0.004949	2387144645	128058477050	1.748438	19.146980
0.004970	2346318402	129418428462	1.725296	19.084648
0.004879	2387343916	130636967599	1.959185	16.587990
0.004916	2342924783	132160641596	1.537681	23.801268
0.005237	2342272441	133620095793	1.604896	21.454447
0.005117	2387588056	134905502304	1.857458	18.277506
0.004804	2341998948	136286669301	1.695667	20.302753
0.004928	2343909299	137775891457	1.573915	20.091764
0.005057	2387727586	139259576202	1.609323	20.977461
0.005122	2386374171	140637044238	1.732435	19.073696
0.004944	2387452504	141999835587	1.751884	16.105520
0.004729	2387709939	143195944182	1.996232	16.522678
0.004550	2387904386	144544860985	1.770239	19.132507
0.005023	2387639573	145844700711	1.836872	18.550140
0.004697	2387844446	147244451615	1.705907	18.933187
0.005233	2386385578	148722674500	1.614361	21.235491
0.005146	2387574539	150025253113	1.832960	19.787973
0.004735	2387802573	151237436637	1.969836	15.860909
0.004661	2387276475	152545915149	1.824468	18.807484
0.004812	2385849212	153805534627	1.894103	16.036348
0.004806	2387941570	155274131405	1.626002	21.823040
0.004872	2387582184	156594173886	1.808716	18.187435
0.005030	2387277908	157976941757	1.726449	18.490088
0.005053	2344125985	159356793222	1.698825	19.868883
0.004938	2386217547	160676386407	1.808298	18.552820
0.004785	2386711906	161937523998	1.892507	18.122000
0.004679	2387439558	163691208735	1.361385	25.279612
0.005046	2387098302	165082148744	1.716176	20.538069
0.004848	2387150893	166458426118	1.734498	19.932444
0.004937	2387533742	167749320286	1.849519	19.319569
0.004620	2387377413	169062347532	1.818224	18.912468
0.004608	2386479116	170508900702	1.649769	19.981903
0.004843	2384365778	172009948567	1.590405	21.397528
0.005350	2386506665	173554019432	1.545594	23.870975
0.005329	2385867949	175081434282	1.562030	23.896812
0.005060	2387849229	176505378515	1.676926	19.506266
0.005425	2385730182	177876151020	1.740428	17.554247
0.005383	2385862203	179320040183	1.652386	20.256308
0.005309	2386993464	180647893386	1.797634	18.414352
0.005149	2387140388	182366666801	1.388863	24.895908
0.005523	2386456624	183707680178	1.779592	17.529753
0.005172	2382958180	185063655291	1.759755	19.098352
0.005033	783003245	185420580305	2.193747	4.976045
0.001352	---------------------------------------------------------
colocating with libquantum
leslie3d
2389953852	355228879	6.727927	7.369037
0.008918	2389851769	715175797	6.639456	9.053072
0.005717	2389126139	1007923839	8.161033	6.815539
0.007682	2389772498	1305969815	8.018134	8.055392
0.004428	2389063773	1587604231	8.482854	6.626803
0.007696	2390408630	1919541319	7.201391	8.655926
0.005101	2388818767	2208698040	8.261328	6.622545
0.007452	2389247610	2524080194	7.575722	8.561991
0.005344	2389338127	2828129736	7.858384	7.050659
0.007098	2390083159	3129809087	7.922594	8.001619
0.006422	2389165894	3435335314	7.819839	7.778073
0.006005	2389594377	3716860256	8.488038	7.227051
0.006610	2389693489	4280065203	7.910715	7.637779
0.007669	2389393951	4559951431	8.542010	7.430626
0.004498	2388941841	4881887112	7.430859	7.555273
0.008116	2390981704	5201118107	7.489816	8.724013
0.005114	2354818529	5557018571	6.616508	9.041285
0.009072	2390187463	5935859999	6.309203	9.671690
0.008927	2387863046	6606677483	3.561380	20.914335
0.016398	2387786867	7767054836	2.060060	37.088692
0.030730	2386605598	9210637532	1.655593	47.480240
0.040701	2391820182	10755617911	1.549114	52.070328
0.042541	2392770531	12685763106	1.464277	55.931480
0.048221	2390540473	14418163280	1.645959	47.858517
0.039504	2389627869	15773576923	1.765973	43.425076
0.039455	2388813096	17215714862	1.656439	46.340755
0.040866	2387932735	18681080422	1.629582	47.760376
0.040039	2386025067	20146950253	1.633974	46.383076
0.041389	2392239182	21670474280	1.575764	48.308067
0.042838	2383159536	23239386522	1.521796	49.909386
0.047658	2388393830	24878326206	1.458679	51.844772
0.045990	2328285850	26594920321	1.357810	57.817249
0.052352	2295958149	28095120805	1.531681	46.857647
0.042795	2389399856	29690273997	1.499058	49.947899
0.046590	2388215603	31150688112	1.635300	45.393223
0.039229	2386159941	32709511275	1.533026	48.477016
0.045907	2388249338	34361653875	1.447377	51.804607
0.046304	2387019431	35772829781	1.691511	43.884007
0.039750	2384703123	37312044174	1.552275	47.872200
0.043696	2397584187	38919011461	1.491993	50.503349
0.044956	2388471938	40434360900	1.576186	47.431351
0.043064	2388702661	42001920760	1.523835	49.166714
0.044426	2389274426	43592570834	1.502074	49.581028
0.044263	2388168891	45146411846	1.536945	48.735939
0.045535	2389278386	46755392307	1.484964	50.426968
0.045981	2388841465	48364811687	1.484288	50.731892
0.045211	2389663547	49937904058	1.519087	49.304417
0.043319	2388409897	51503865332	1.525204	48.923172
0.046264	2389770918	53200858648	1.408238	53.467922
0.047621	2389098060	54822388270	1.473361	50.761379
0.044254	2386830805	56393785621	1.518923	49.271645
0.046475	2389605474	58068914495	1.426520	52.997303
0.047833	2387765611	59678961271	1.483041	50.781685
0.044947	2388760894	61198752600	1.571769	47.060772
0.041711	2389175970	62852187640	1.444977	51.768894
0.049298	2389605246	64424916883	1.519400	49.341309
0.043543	2389125094	65955270239	1.561159	48.071121
0.044227	2387430970	67615775675	1.437774	51.723980
0.046098	2389091505	69131820638	1.575871	47.603088
0.043478	2384215696	70662777711	1.559390	47.698814
0.042976	2389307807	72325767226	1.436755	52.065525
0.046247	2385789162	73933576352	1.483876	50.536877
0.045199	2387572481	75433612063	1.591677	46.775543
0.042751	2387134174	77056531383	1.470889	51.160408
0.047080	2341129679	78618581178	1.498755	48.527782
0.044061	2388174524	80105279555	1.606361	46.519684
0.041802	2388504134	81678855477	1.517883	49.322712
0.045349	2341555261	83202789050	1.536520	47.018616
0.042439	2388140841	84651278137	1.648712	45.219681
0.040167	2388505031	86179675662	1.562751	47.688545
0.043132	2385663506	87766102707	1.503797	49.780872
0.045385	2387294558	89210707360	1.652559	44.733356
0.040721	2345748953	90805875144	1.470534	49.978199
0.044810	2384265565	92474994687	1.428457	53.148331
0.048531	2327560312	94003547814	1.522721	47.710209
0.043403	2361073952	95620925512	1.459816	50.299129
0.045992	2388680119	97285301572	1.435181	52.993324
0.045475	2388135053	98837096426	1.538950	48.296280
0.044211	2387159780	100400460832	1.526938	49.066677
0.045337	2386709262	102006894121	1.485719	49.934338
0.045575	2387422871	103578206333	1.519382	49.419895
0.044291	2387240380	105205610742	1.466901	51.488537
0.045188	2387331807	106732800429	1.563219	47.567039
0.043724	2386649304	108289997821	1.532657	48.934406
0.044551	2388663754	109880457456	1.501870	49.269768
0.045360	2341682371	111419654256	1.521366	48.184528
0.042996	2298340821	112937213098	1.514499	47.294815
0.042892	2388342325	114558684843	1.472947	51.504837
0.045097	2386403060	116085125023	1.563378	47.704529
0.043086	2385913946	117653303039	1.521456	49.409042
0.046635	2387790238	119267952623	1.478829	50.124962
0.045897	2387345972	120785188098	1.573484	47.547611
0.042714	2388139032	122365833548	1.510863	49.119865
0.043431	2385636345	124037462790	1.427132	53.378761
0.048843	2386557771	125599641331	1.527711	48.687737
0.043503	2386013149	127064842010	1.628455	45.838112
0.042277	2388466769	128676326454	1.482153	49.989605
0.045744	2341589650	130275346903	1.464390	50.429890
0.045067	2343477419	131848815392	1.489370	49.551289
0.043301	2388727105	133510425816	1.437598	52.383736
0.049536	2388795756	135163746436	1.444847	52.556210
0.045318	2343685277	136662794427	1.563449	46.702682
0.042705	2386436628	138303680611	1.454358	51.345032
0.047178	2386618780	139936604451	1.461562	50.998585
0.045888	2340854362	141461499106	1.535092	47.862778
0.043556	2387431152	143060865785	1.492735	50.498878
0.044309	2388277053	144660219142	1.493277	50.165173
0.046901	2370867143	146217787658	1.522159	48.483986
0.043961	2360068421	147802439654	1.489329	49.535820
0.045036	2386724082	149435300780	1.461682	51.898327
0.045450	2384256173	150984751536	1.538775	48.115829
0.043259	2385708299	152483796157	1.591486	46.899075
0.042576	2387048172	154064297347	1.510311	49.639378
0.046444	2385949252	155642461055	1.511852	48.685555
0.044635	2386923565	157123851437	1.611272	46.392475
0.041339	2387033103	158756277107	1.462261	51.468876
0.046804	2387671206	160359984558	1.488845	50.772720
0.044310	2342515151	161864055708	1.557450	46.898209
0.042694	2382987127	163470156981	1.483709	50.513737
0.046919	2386448859	165025864469	1.533996	48.486027
0.045217	2388042969	166484655936	1.637001	45.479534
0.040066	2383404193	167969294062	1.608754	46.236572
0.042332	2388619100	169470533503	1.591098	46.494553
0.041683	2388188142	170977156955	1.585126	46.700527
0.041669	2387815511	172592514540	1.478196	50.724167
0.047641	2388572064	174210896557	1.475901	50.767483
0.044890	2388361974	175826087142	1.478687	50.646095
0.044481	2387583455	177353854085	1.562793	47.781223
0.043533	2387588834	178969507428	1.477785	50.652393
0.047279	2388115749	180468348230	1.593308	46.787369
0.041891	2386204903	181996623025	1.561372	47.696407
0.043753	2389012015	183489099800	1.600703	46.687553
0.041531	2388346033	184948554913	1.636464	45.664619
0.042079	2387366510	186462559577	1.576855	47.301086
0.042953	2343804040	188016020192	1.508763	48.218094
0.043075	2387935664	189495880754	1.613622	46.246712
0.042344	2386934237	191028113648	1.557814	47.766388
0.042923	2388675094	192670650859	1.454259	51.077229
0.046085	2387937470	194253935341	1.508218	50.118958
0.045060	2387281386	195805603006	1.538526	48.621151
0.043021	2388624948	197405586898	1.492906	50.216000
0.046942	2342478313	198927392057	1.539276	47.377010
0.042987	2387561391	200471807812	1.545932	47.998215
0.043153	2388744140	202014926531	1.547998	48.024311
0.044471	2389190933	203588268196	1.518546	49.367035
0.043641	2386920236	205076066264	1.604331	46.289669
0.042653	2388903482	206630705796	1.536629	48.672665
0.043202	2387707249	208153079186	1.568411	47.865154
0.044067	2387266492	209586797319	1.665088	44.405834
0.041214	2384119951	211033463592	1.650294	44.858868
0.039966	2388296938	212590322577	1.534048	48.501259
0.043501	2306797760	214076942112	1.551707	46.660446
0.042357	2379323987	215576102878	1.587104	46.746449
0.042638	2386713716	217126044678	1.539873	48.267975
0.043828	2297879229	218603536276	1.555257	46.173065
0.041826	2382617096	220081761366	1.613690	46.827053
0.042910	2387203658	221513706378	1.667106	44.538208
0.039159	2387187421	222874656947	1.754059	41.616745
0.039373	2388806170	224215259822	1.781889	41.649609
0.035994	2387998530	225591666095	1.734952	42.345406
0.039851	2386799305	227029799443	1.662755	44.345345
0.039985	2343699314	228486023246	1.609436	45.457870
0.042152	2341909643	230005452931	1.541309	47.447838
0.042995	2388541132	231517359553	1.579821	46.865852
0.042602	2388423034	232994291448	1.617152	45.786636
0.039591	2386577663	234461151408	1.626998	45.226578
0.042349	2388979791	235899613619	1.660787	44.992367
0.040727	2350983854	237381636894	1.586334	46.190407
0.042718	2381394111	238891663095	1.577055	47.171864
0.042880	2389479095	240356009683	1.631772	45.402351
0.041802	2388743728	241790335480	1.665412	44.846024
0.040211	2386657484	243249871810	1.635216	45.293743
0.039564	2388621211	244729680961	1.614141	46.177666
0.042435	2389488592	246196448279	1.629085	45.579567
0.042621	2388490226	247660289991	1.631659	45.105038
0.040826	2388757365	249052397238	1.715929	43.464088
0.039730	2387686859	250521646964	1.625106	45.839287
0.041899	2387608758	251985092707	1.631498	45.675316
0.039990	2389382331	253348159148	1.752946	41.767433
0.040105	2341344428	254840121902	1.569305	46.542313
0.042751	2387820350	256332149127	1.600387	46.225285
0.041169	2389214528	257768040387	1.663924	44.905312
0.041045	2388223970	259237600775	1.625128	45.574898
0.039619	2388322708	260685739746	1.649236	44.922047
0.042253	2388131738	262170103940	1.608858	46.004025
0.042091	2342143152	263595713911	1.642906	44.031223
0.040748	2386785264	265024076964	1.670993	44.468410
0.039866	2389637617	266316955836	1.848307	39.773785
0.036420	2387497663	267751538392	1.664246	44.626869
0.040092	2388479925	269213841894	1.633368	45.372101
0.041080	2387373612	270604462525	1.716768	42.674713
0.038738	2388489002	272069526725	1.630296	45.569618
0.041816	2387233923	273516668334	1.649620	45.128082
0.040557	2389524164	274971942311	1.641976	45.592331
0.041947	2386624587	276462139188	1.601550	46.256783
0.041969	2388617127	277964119134	1.590312	46.870193
0.042540	2388707786	279386791171	1.679029	43.934269
0.039926	2411937177	280867361994	1.629059	46.120407
0.042202	2388562341	282311498007	1.653973	44.717007
0.041207	2389145480	283702830821	1.717163	42.968250
0.038163	2293501152	285122718127	1.615270	44.401585
0.040173	2384762721	286550317363	1.670471	43.926266
0.040732	2411978662	288013632525	1.648297	45.497353
0.041688	2389104172	289485217246	1.623491	46.043102
0.041219	2341367718	290945792586	1.603045	45.655647
0.042210	2386219095	292374047265	1.670724	44.062061
0.038966	2388720281	293791956407	1.684678	43.626732
0.040535	2386624295	295264271836	1.621001	45.570484
0.041968	2389009707	296737584461	1.621523	46.039230
0.040877	2387084551	298194275475	1.638703	45.348103
0.041838	2388643142	299677850955	1.610058	46.113663
0.040187	2389056257	301188071584	1.581925	47.202084
0.043006	2389463500	302697122081	1.583422	46.945072
0.042131	2388487496	304216882060	1.571621	47.412727
0.043083	2387074456	305649724836	1.665971	44.354694
0.042213	2388903905	307155357249	1.586645	46.694866
0.041909	2386790623	308670901783	1.574873	47.242481
0.043293	2389324172	310158731855	1.605912	46.278252
0.041502	2386526742	311650814189	1.599460	46.413727
0.042613	2387360323	313122817542	1.621844	45.575989
0.041679	2388063271	314604054645	1.612209	46.357311
0.041228	2386371839	316095711171	1.599813	46.737217
0.042657	2386669530	317580787039	1.607103	46.481358
0.042331	2388964697	319066326675	1.608146	46.112041
0.041905	2386432452	320553419382	1.604764	46.274693
0.040525	2339228033	322040224650	1.573325	46.374783
0.042317	2346035766	323532077035	1.572566	46.361614
0.042719	2388870734	324970778380	1.660435	44.097679
0.040546	2387780833	326500294345	1.561135	47.744328
0.042963	2388495032	327977942714	1.616416	46.174736
0.042746	2387323982	329478026634	1.591460	46.793713
0.042726	2388131800	330998674234	1.570470	47.287308
0.042726	2388413167	332500295026	1.590557	46.802101
0.042737	2388710191	334066187330	1.525463	49.075901
0.043283	2387244517	335631013821	1.525565	49.276009
0.044760	2387069082	337110733544	1.613190	45.610897
0.042050	2294620452	338644888392	1.495690	48.288872
0.043702	2387848062	340140082437	1.597016	46.254150
0.042000	2387452383	341580117814	1.657912	44.644844
0.041293	2387608913	343075119058	1.597062	46.520641
0.042435	2343711950	344603683747	1.533276	47.948406
0.043388	2388234780	346105735018	1.589982	46.859406
0.042870	2385646038	347610753612	1.585127	46.604568
0.041995	2386744556	349073537892	1.631645	45.824577
0.040981	2387985208	350540202478	1.628174	45.670666
0.042052	2385349671	352043876399	1.586348	46.808479
0.041854	2388710626	353573358751	1.561777	47.996803
0.044324	2388873583	355065932926	1.600506	46.350132
0.040606	2386247653	356581938966	1.574036	47.323174
0.043898	2386409364	358074884801	1.598457	46.623596
0.041352	2389538977	359582181086	1.585315	46.928032
0.042342	2389074894	361098997291	1.575059	47.306896
0.042800	2386286134	362570763761	1.621375	45.678875
0.042219	2344003312	364041946955	1.593278	45.304188
0.041847	2386381684	365542008535	1.590856	46.714291
0.042154	2340731160	367034026667	1.568835	46.565063
0.042419	2386410371	368510627049	1.616152	45.995457
0.042710	2388015841	370051474228	1.549807	48.036560
0.042961	2388746033	371581895006	1.560843	47.467484
0.042900	2388474289	373043171574	1.634512	45.857151
0.042445	2386377227	374543179773	1.590909	46.326775
0.041971	2387677684	376003226410	1.635344	45.899082
0.040926	2388676982	377476581433	1.621250	45.996277
0.042258	2388330665	378979278141	1.589363	46.678497
0.041599	2388340505	380506288021	1.564064	47.588535
0.043778	2389438774	381974505021	1.627442	46.166328
0.041024	2388904534	383490077727	1.576239	47.215050
0.043173	2387780767	385017547574	1.563226	48.111546
0.044519	2388303174	386483484437	1.629199	45.357281
0.039206	2386883758	388006261030	1.567455	47.551956
0.043315	2342356441	389511785520	1.555841	46.951878
0.042775	2388786574	391018611125	1.585311	47.226910
0.042853	2341346276	392499699998	1.580828	46.226803
0.042374	2386244280	393997533474	1.593131	46.526901
0.042699	2356981464	395464462956	1.606745	45.471046
0.042436	2372920522	396938645298	1.609652	45.650826
0.041038	2386627343	398419629068	1.611515	46.097057
0.042683	2388269738	399902901120	1.610136	46.191963
0.042068	2387791361	401395762676	1.599473	46.502316
0.041074	2387788249	402874654178	1.614580	46.206619
0.042485	2387382448	404405464892	1.559554	47.767223
0.043119	2388956551	405927007236	1.570089	47.407227
0.042967	2388011272	407404718945	1.616020	46.238113
0.042334	2387155082	408905899050	1.590186	46.839119
0.042603	2388528112	410426516226	1.570762	47.507256
0.042975	2387704614	411906905777	1.612889	46.098396
0.041997	2388542190	413402579137	1.596968	46.729225
0.042062	2387740228	414911057836	1.582880	47.129337
0.043011	2340620889	416398101388	1.574010	46.104000
0.040492	2388227819	417817684510	1.682345	43.459507
0.040523	2388655219	419289361559	1.623084	45.861874
0.042633	2386689151	420787080726	1.593549	46.848961
0.042916	2388945803	422271262683	1.609604	45.957836
0.041796	2388687668	423789936453	1.572877	47.354790
0.042747	2388609552	425321676348	1.559409	48.141884
0.043977	2388633505	426840938171	1.572233	47.569229
0.043047	2388972123	428329194500	1.605215	46.372776
0.042657	2387910971	429826123809	1.595206	46.502106
0.042028	2389361110	431301094336	1.619938	46.018177
