colocating with libquantum
tonto
2389915135	4907609360	0.486982	29.465967
0.040102	2390239621	806129408921	1.007925	29.853647
0.022802	2389916787	808417959076	1.044293	29.401684
0.022168	2390079813	810793752313	1.006013	29.774908
0.022721	2392442976	813253066441	0.972809	34.853775
0.026873	2389945543	816600249111	0.877685	50.068100
0.044508	2392013355	819383477770	0.859438	59.775505
0.058645	2392296154	822362782948	0.802971	79.289803
0.076878	2391890724	825349020919	0.800971	86.611534
0.082755	2390841765	829292360043	0.606299	74.288315
0.048537	2391997722	833730523036	0.538961	31.179907
0.008373	2389347185	839054083992	0.531961	38.287556
0.008449	2390323845	843847405981	0.498678	44.009964
0.012451	2391863314	847971126000	0.580026	23.591600
0.006629	2389873354	852966696704	0.567367	30.943169
0.007732	2389438235	858311857515	0.532888	35.966877
0.006574	2390100255	863971045684	0.502860	43.027763
0.008887	2391903166	868899725960	0.485303	49.608894
0.014220	2392331838	873529535979	0.516724	40.574280
0.011674	2392039265	877575929564	0.591153	22.252657
0.006343	2392095011	881588953691	0.596083	24.109655
0.006578	2392071391	885879174214	0.557564	25.004299
0.007161	2392239716	889796785875	0.610637	22.941029
0.004607	2390051369	894978078899	0.560342	42.355656
0.011149	2392358265	899267690763	0.557710	34.655693
0.006116	2392469444	903777550099	0.530498	37.897514
0.007038	2392448040	908581188493	0.498049	43.418137
0.008653	2391430912	913302574105	0.506510	43.605824
0.008842	2391660201	918070666565	0.501597	44.940842
0.010429	2390766985	923009540497	0.484071	51.195724
0.015304	2391295128	927936598862	0.485339	49.605450
0.013593	2390990471	932690382603	0.502966	42.685928
0.013027	2390112562	936871327568	0.571668	28.115101
0.007563	2388052163	940868801693	0.597390	22.409876
0.006077	2389479063	945210025335	0.550416	24.513964
0.007042	2389344354	949428710531	0.566372	27.460243
0.007412	2388774303	953356342213	0.608197	20.311575
0.005981	2389028621	957632335170	0.558707	29.195330
0.008011	2388989378	961699767847	0.587346	18.220961
0.003709	2389472875	965692415381	0.598468	28.939472
0.005868	2388850986	969967066812	0.558841	42.894611
0.011324	2389293803	974380949266	0.541313	44.246593
0.011280	2388375540	978721015075	0.550309	37.225201
0.007771	2390061448	983007925557	0.557525	33.363853
0.005511	2391819548	987346719460	0.551264	35.175312
0.006088	2390466211	992086073133	0.504387	43.473816
0.008860	2389942168	996820232770	0.504829	43.045708
0.008560	2390203219	1001561787263	0.504097	43.685047
0.008963	2389978766	1006235851375	0.511328	43.837894
0.008929	2392364246	1010954730141	0.506977	43.833794
0.008820	2391971696	1015813008855	0.492350	46.310673
0.011205	2392491919	1020749295402	0.484674	50.707710
0.014943	2391828597	1025683703939	0.484724	50.729534
0.014794	2391801749	1030588778188	0.487618	50.797764
0.014809	2391811084	1035508418280	0.486176	51.204884
0.014562	2392176546	1040094314487	0.521638	45.135132
0.014014	2392218708	1043132605851	0.787357	55.540882
0.055955	2392103460	1045883641655	0.869528	36.616302
0.030344	2391886938	1049410242657	0.678241	85.665298
0.099937	2391966284	1051915924510	0.954617	32.116306
0.027544	2390070430	1055523787636	0.774738	46.695175
0.043268	2389546204	1059764033585	0.685396	92.647209
0.110044	2392095501	1062427671904	0.898056	40.457672
0.039178	2392183854	1065203216596	0.861879	35.961842
0.030793	2391969356	1068657154837	0.692534	65.672691
0.070358	2390194913	1072175894792	0.679276	92.381409
0.111002	2390104158	1074944316621	0.863345	47.903259
0.045207	2390056956	1077649983830	0.883352	30.008528
0.025288	2390172421	1081076280433	0.697596	62.151993
0.064955	2390307852	1084641183433	0.670511	91.113434
0.109180	2389940158	1088130304215	0.950010	32.488159
0.026893	2391093612	1090718060203	0.924003	33.835003
0.028760	2392406684	1093933936658	0.743936	50.624893
0.048009	2391960013	1097505762055	0.669674	71.321877
0.081674	2391957986	1101080599975	0.669109	93.942001
0.114245	2391996477	1103944308386	0.835279	53.857040
0.052226	2392662748	1106669602602	0.877947	60.768372
0.056926	2392315621	1109113271490	0.978985	32.519085
0.025458	2391733022	1111895881775	0.859529	59.307194
0.055383	2390469719	1114611157646	0.880378	72.223862
0.066840	2390391523	1117067629043	0.973100	34.197632
0.026679	2390592687	1119549798485	0.963106	32.982399
0.025091	2390140637	1122285847322	0.873574	50.865479
0.044916	2391206117	1125232648455	0.811458	78.629181
0.078451	2390418877	1128022238000	0.856907	76.930817
0.070515	2390541859	1130409954279	1.001183	33.078274
0.026291	2390538622	1132805855587	0.997762	33.809116
0.026620	2389286915	1135819822500	0.918871	38.920048
0.031023	2390477483	1138513656502	0.887389	48.480034
0.042269	2390367138	1141421314337	0.822094	74.456512
0.074535	2390190776	1144485009442	0.780166	92.002640
0.087467	2392558725	1146872549103	1.002102	42.343426
0.035759	2390618654	1149301362459	0.984274	33.815910
0.026764	2393997480	1151640090187	1.023632	29.451548
0.022098	2390391840	1154021216869	1.003891	30.720207
0.023531	2390368738	1156762926168	0.871853	49.381435
0.042190	2390341844	1159545753318	0.858962	61.592575
0.059513	2390385395	1162530756274	0.800798	78.234291
0.079025	2391309378	1165354188804	0.846951	81.461632
0.075521	2390775378	1167671824642	1.031558	29.382456
0.022039	2390760375	1170127242198	0.973668	33.580585
0.026234	2390500090	1172452990001	1.027842	29.869764
0.022375	2390567878	1174827864223	1.006608	28.250708
0.020582	2389320883	1178027218482	0.872917	50.838173
0.043134	2390082412	1180737633119	0.881814	50.275700
0.046114	2390334326	1183597415110	0.835845	69.436768
0.068875	2390331814	1186503698781	0.822470	78.494820
0.077295	2390349305	1189488216343	0.800916	90.038338
0.085542	2393039269	1193895550402	0.542968	53.318207
0.020775	2392603968	1198249496295	0.549525	29.946049
0.008388	2393072919	1202820329552	0.523553	38.930367
0.008435	2392499830	1207490993705	0.512240	39.571144
0.011625	2389980405	1212422388463	0.581764	24.037897
0.007186	2389311998	1217481291689	0.564959	37.174179
0.009287	2389218025	1221943725890	0.535407	37.055923
0.007245	2389888511	1226633630328	0.509581	42.004726
0.008613	2390189654	1231549395128	0.486229	49.326649
0.014292	2389933077	1236238275835	0.509702	41.122002
0.011716	2390093183	1240308854188	0.587163	24.537483
0.007185	2390161069	1244329255680	0.594508	22.200239
0.006195	2390548663	1248577136303	0.562763	28.138304
0.007718	2389263191	1252537229450	0.603335	19.810368
0.003869	2389195679	1257663697962	0.557430	42.631142
0.011356	2390625849	1261933466507	0.559896	35.418964
0.007040	2392074159	1266412492143	0.534061	37.160774
0.006910	2392275825	1271149146539	0.505056	43.436028
0.008916	2392505232	1275909007621	0.502642	42.636852
0.008395	2392567507	1280642503269	0.505455	45.096645
0.010885	2392017214	1285619139935	0.480649	50.668789
0.014375	2392371014	1290466610043	0.493530	49.382893
0.014154	2392148575	1295334252132	0.491439	47.328045
0.013766	2391990596	1299558442455	0.566260	26.745071
0.007239	2392184665	1303510371187	0.605321	20.432266
0.005970	2391875273	1307821953607	0.554756	28.025616
0.007625	2392060158	1311927365946	0.582660	22.352726
0.005939	2391974127	1315943106521	0.595650	25.401007
0.007322	2392055709	1320188465907	0.563452	27.414421
0.007284	2392522418	1324312177231	0.580187	19.054695
0.004190	2392596513	1328190851301	0.616859	25.895056
0.005223	2392417577	1332484446314	0.557206	43.209095
0.011228	2392206447	1336900504012	0.541706	44.287930
0.011401	2392574717	1341275463177	0.546879	38.371727
0.008182	2392628119	1345606230877	0.552472	33.818047
0.005623	2392123429	1349967087648	0.548544	34.098568
0.005575	2390250997	1355617795997	0.505090	43.178577
0.008826	2392203087	1360386304441	0.501667	43.764523
0.008907	2392451787	1365058595176	0.512051	43.774647
0.009119	2392100314	1369776881467	0.506985	43.954361
0.009016	2392682358	1374544613114	0.501849	43.746014
0.008756	2392051085	1379452416172	0.487398	47.996910
0.012869	2392115803	1384379755007	0.485478	50.722412
0.014810	2392701659	1389296521464	0.486641	51.111301
0.014583	2392200703	1394181993708	0.489656	50.457737
0.014594	2390567446	1399074960552	0.488572	50.942108
0.014628	2390430648	1403357748026	0.558148	40.890949
0.013302	2390107874	1406389409958	0.788382	56.734333
0.057444	2390128302	1409241663188	0.837979	39.595898
0.034401	2389922525	1412706774895	0.689710	85.316048
0.098868	2390246507	1415172605246	0.969347	28.643616
0.023311	2389330495	1418948916438	0.740032	50.584049
0.048095	2389990384	1422500448566	0.672946	91.554840
0.108871	2392246103	1425124467097	0.911673	41.648193
0.039792	2390137867	1428581363332	0.820901	41.660473
0.037364	2392123589	1432039491555	0.691739	66.411049
0.071762	2391813094	1435601180743	0.671539	95.629555
0.112796	2392243239	1438229090977	0.910322	38.895901
0.034921	2392201842	1441067801824	0.842707	35.732140
0.031620	2391279987	1444584634190	0.679953	66.545418
0.072584	2390715343	1448126709539	0.674948	92.332329
0.111168	2389306148	1451461996242	0.953043	30.783611
0.025093	2390423118	1454094102937	0.908179	33.123184
0.028016	2389408333	1458055608338	0.715330	58.599606
0.057386	2389668634	1461534981635	0.686810	77.054176
0.091157	2390912306	1465085976793	0.673308	95.391579
0.112836	2389846607	1467796994948	0.881531	45.445873
0.042521	2390001700	1470331932972	0.942824	49.354755
0.043301	2390409480	1472915320867	0.925300	39.470165
0.032088	2389867159	1475814985488	0.824187	69.412895
0.067208	2389997799	1478428586363	0.914446	60.578640
0.053512	2390081568	1480886606649	0.972360	33.991016
0.025962	2390256068	1483433859169	0.938366	38.092392
0.030665	2390006896	1486186302289	0.868322	56.270409
0.052373	2391860839	1489087175501	0.824531	81.093040
0.078806	2391913554	1491780190048	0.888192	63.947849
0.057521	2392143836	1494189056576	0.993058	32.841999
0.024871	2392110774	1496499981128	1.035132	29.385098
0.022323	2391985086	1499115538789	0.914522	39.933411
0.031152	2391897969	1501863847262	0.870316	49.981327
0.044892	2392011385	1504766167530	0.824172	75.433632
0.075915	2391935520	1507720850576	0.809540	88.510429
0.082852	2392327060	1510096890458	1.006855	41.110031
0.034075	2391979734	1512503040530	0.994111	33.824326
0.026469	2391882254	1514831298319	1.027327	29.322865
0.022243	2392146048	1517217373478	1.002544	30.881348
0.023183	2392200418	1519947229385	0.876310	49.313866
0.042105	2392313747	1522737195257	0.857471	61.278175
0.059809	2392208233	1525723869658	0.800960	78.522964
0.078738	2392055110	1528548544058	0.846843	81.316086
0.075751	2392031796	1530880114491	1.025932	29.467133
0.022067	2391994809	1533312588606	0.983359	33.842735
0.026184	2392206583	1535654082853	1.021658	29.775904
0.022714	2392049803	1538006496591	1.016849	27.743559
0.020263	2390369711	1541224533673	0.871398	50.325111
0.042594	2392359582	1543956719987	0.875621	50.727730
0.047035	2389842379	1546821692330	0.834159	69.532463
0.069449	2390125897	1549755408463	0.814709	78.870941
0.078201	2390013167	1552791046735	0.787318	92.239967
0.088157	2389751830	1557197484287	0.542332	51.329037
0.017574	2393074315	1561492145305	0.557221	29.558525
0.008370	2390604286	1566051863424	0.524288	38.833481
0.008375	2389706285	1570714430582	0.512530	39.479500
0.011515	2389163017	1575629111592	0.583260	23.982952
0.006966	2389516498	1580692329562	0.563541	37.132481
0.009021	2387543886	1585172438624	0.532921	37.198277
0.007165	2389668651	1589908210987	0.504600	42.494152
0.008653	2390021866	1594763818694	0.492219	48.765976
0.014072	2390212379	1599457418536	0.509249	41.257820
0.011664	2390399867	1603543505312	0.585010	24.289885
0.006968	2390514489	1607547593639	0.597018	22.235315
0.006303	2390102342	1611794941385	0.562728	28.176846
0.007783	2390471811	1615776956649	0.600317	19.926985
0.003893	2388232149	1620920294714	0.556817	42.644848
0.011366	2389832633	1625189059030	0.559842	35.433449
0.007012	2390504668	1629688672358	0.531269	37.548306
0.006937	2390166395	1634453048623	0.501675	43.535831
0.008944	2390125338	1639181764202	0.505449	42.651775
0.008534	2390386628	1643957453113	0.500532	45.348820
0.010747	2390542906	1648907947611	0.482890	50.394070
0.014638	2388764522	1653765646614	0.491748	49.692135
0.014033	2389788323	1658598503530	0.494488	46.563862
0.013584	2390336534	1662853445258	0.561779	27.325777
0.007437	2390093067	1666792336332	0.606793	20.426464
0.005916	2390309361	1671114955939	0.552977	27.349209
0.007540	2390287070	1675289582430	0.572575	23.794098
0.006253	2390226742	1679295023824	0.596745	23.745455
0.007001	2388972087	1683557666930	0.560444	28.899088
0.007724	2390073363	1687658396097	0.582841	17.809780
0.003803	2390303601	1691535221385	0.616562	26.781752
0.005303	2390400257	1695780392331	0.563087	42.745888
0.011178	2390455569	1700211574323	0.539462	44.470306
0.011566	2390234319	1704588300553	0.546124	38.256271
0.008102	2390613983	1708923592734	0.551431	33.951641
0.005704	2391046449	1713294025220	0.547096	34.380226
0.005732	2390455869	1717972601995	0.510937	43.626663
0.009047	2390413573	1722731306883	0.502324	43.871738
0.008913	2390586172	1727490969325	0.502260	43.018257
0.008618	2390434974	1732222082595	0.505258	44.291279
0.009107	2391257021	1736947206391	0.506073	44.262203
0.009004	2390737789	1741772561054	0.495453	46.083645
0.011411	2390510659	1746709127431	0.484246	50.266296
0.014289	2390718147	1751657103728	0.483171	50.996105
0.014980	2390573006	1756577123256	0.485887	50.900715
0.014900	2391584731	1761473370680	0.488453	50.725433
0.014713	2390415154	1766198007904	0.505947	47.365177
0.014164	2390510113	1769169762694	0.804410	52.490944
0.053289	2390637077	1771924090425	0.867957	38.021641
0.033023	2390466377	1775457789571	0.676477	82.992783
0.094980	2390514970	1778019341463	0.933229	37.439346
0.033921	2389494541	1781548084675	0.775794	47.752872
0.045298	2389232402	1785832990172	0.669643	93.677391
0.110563	2390344876	1788480242969	0.902953	40.501587
0.038972	2390573055	1791204068894	0.877653	34.301960
0.028793	2390284085	1794627448377	0.698224	64.196632
0.066653	2390232502	1798160665236	0.676503	91.982880
0.109039	2390346479	1800912333132	0.868690	48.739040
0.048877	2390536371	1803667608339	0.867622	34.790249
0.030481	2390403734	1807054767589	0.705725	58.806068
0.058669	2390273461	1810622249766	0.670017	88.972801
0.105283	2389635589	1814175202057	0.907508	40.678448
0.039765	2390240753	1816838497345	0.897475	37.382336
0.031976	2392511667	1819939704183	0.771478	45.303669
0.042208	2392422415	1823450623668	0.681423	66.415115
0.074011	2390342890	1827004754813	0.672553	91.221138
0.109374	2390352146	1830009323503	0.795573	62.464287
0.067120	2390530968	1832744007468	0.874153	59.764923
0.054353	2390417443	1835151224546	0.993021	30.426264
0.023169	2390484816	1837971303063	0.847666	59.511948
0.055230	2390279217	1840807175056	0.842873	78.957130
0.075043	2390503026	1843247174652	0.979715	33.422798
0.025610	2390654460	1845622387829	1.006501	28.041924
0.020109	2390296925	1848418288699	0.854929	53.321331
0.048069	2390436831	1851322653340	0.823050	74.575195
0.073692	2390491518	1854222256717	0.824420	84.005493
0.078345	2390534845	1856633600805	0.991370	33.289188
0.025647	2390622546	1858963154890	1.026215	29.431170
0.021378	2389099849	1862010347975	0.938134	36.722832
0.028556	2389389973	1865306128711	0.868351	51.485222
0.048010	2390126837	1868210758223	0.822868	77.577423
0.077113	2390288645	1871202311584	0.799013	88.374397
0.084189	2390576794	1873539363184	1.022903	37.381096
0.028700	2390524988	1875936528262	0.997230	33.279282
0.026722	2390517757	1878298063319	1.012273	29.493824
0.021749	2390489293	1880722398204	0.986039	33.289524
0.025556	2390392705	1883460390879	0.873046	50.272926
0.044152	2390408739	1886261140648	0.853489	62.693920
0.060589	2390164773	1889205347814	0.811819	78.308868
0.079040	2390469976	1892006538173	0.853376	76.777084
0.069414	2391568061	1894349926275	1.020560	30.346138
0.023090	2390353492	1896758832074	0.992298	32.780640
0.026301	2390439454	1899098669974	1.021626	29.665773
0.021926	2390673570	1901485356616	1.001670	29.148598
0.021707	2389208527	1904688721587	0.868775	51.833687
0.043497	2391205764	1907395138653	0.883532	49.887337
0.046366	2390354043	1910304764731	0.821533	73.149651
0.074003	2393363524	1913253425277	0.811678	80.220062
0.079383	2392385264	1916245789390	0.799497	91.588478
0.086611	2392470128	1920877697923	0.516519	48.147537
0.012292	2390445373	1925139059198	0.560958	29.167011
0.008134	2390670035	1929767337566	0.516536	39.391876
0.008417	2390382515	1934390593820	0.517034	39.369061
0.011614	2389159280	1939317294771	0.573635	22.708717
0.006444	2389155367	1944420385126	0.558587	38.271732
0.009345	2390480136	1948986249918	0.523555	38.310032
0.007455	2390475207	1953738511591	0.503018	43.163754
0.009206	2390479207	1958634905610	0.488212	49.093407
0.014108	2390388626	1963249556801	0.518000	39.483776
0.011470	2390377755	1967326280614	0.586348	23.340139
0.006415	2389324904	1971359488737	0.592413	24.705292
0.007039	2390483261	1975585576225	0.565649	23.481016
0.006921	2390402677	1979483821821	0.613200	23.788769
0.004828	2389608497	1984716704891	0.553692	42.775696
0.011450	2390602265	1989001884377	0.557877	34.128448
0.006040	2390280562	1993487870324	0.532833	37.919693
0.007173	2390644492	1998241836569	0.502874	43.302799
0.008844	2390624074	2002948136852	0.507962	43.479622
0.009011	2390385283	2007713969231	0.501567	44.851337
0.010461	2390566282	2012647528444	0.484552	51.066212
0.015203	2390601404	2017547097690	0.487921	49.411072
0.013458	2390481812	2022308925513	0.502009	42.889744
0.012880	2390559774	2026494815663	0.571100	28.142982
0.007584	2390688973	2030517467446	0.594307	22.676132
0.006036	2391316417	2034846498842	0.552391	24.176216
0.007061	2390671996	2039061307749	0.567208	27.722263
0.007525	2390645407	2043000359525	0.606909	19.933981
0.006046	2390542636	2047288688159	0.557453	29.351173
0.007880	2390646909	2051293553771	0.596936	18.190344
0.003686	2391485987	2055221195519	0.608886	28.309568
