colocating with libquantum
tonto
2384685524	3965298406	0.601389	27.772455
0.011565	2343802143	306435194566	0.684951	32.943493
0.011450	2383656991	308680465828	1.063368	45.397171
0.047869	2388172023	310593055975	1.249639	24.036724
0.022062	2386208611	312932791335	1.019863	36.382229
0.038918	2364629796	315032172610	1.126346	53.184265
0.070460	2384372075	317489461017	1.318414	22.093128
0.018884	2387526283	319668138418	1.095860	28.468275
0.028393	2386915851	322081017451	0.989240	45.504284
0.055290	2386766871	324250692362	1.100057	54.522976
0.072261	2387180072	326273631570	1.180055	51.227783
0.063557	2365296022	328512893139	1.278416	23.225906
0.021632	2386669152	330802895482	1.042212	32.641075
0.034802	2385997049	333182254145	1.002790	42.620804
0.052513	2385059957	335171373603	1.199053	48.898655
0.064528	2359177366	337279794613	1.118931	57.938641
0.074022	2386309637	339256771314	1.207050	35.108944
0.039309	2386498926	341250985660	1.196711	26.905684
0.025966	2386714113	343635408194	1.000961	34.084122
0.035904	2386171455	346101233464	0.967697	45.272190
0.058562	2385980567	348123287634	1.179979	50.791615
0.068061	2386405440	350163724636	1.169556	54.497223
0.070479	2387169382	352169261742	1.190289	33.080212
0.035346	2385889459	354114637021	1.226442	26.492704
0.026020	2386224066	356382248522	1.052307	26.102957
0.026504	2384565126	358829011779	0.974579	45.636482
0.053607	2386525065	361035021187	1.081829	43.363503
0.056988	2386855758	363076429573	1.169220	50.579796
0.066222	2384436416	365181844724	1.132526	56.236954
0.074397	2386599090	367046635046	1.279822	39.492416
0.045494	2386581403	368932645505	1.265413	34.296432
0.034481	2383026704	370653839279	1.388713	37.610237
0.036529	2385041591	372541709881	1.263350	21.176683
0.016871	2386590236	374536103431	1.196650	36.600399
0.035939	2343939558	376341787255	1.298090	45.958244
0.050656	2359872257	377949699413	1.467662	46.569305
0.047771	2371300547	379590010228	1.445641	26.852024
0.021618	2384927997	381511095494	1.241448	25.819458
0.023415	2386730622	383434787623	1.240703	25.970997
0.023931	2383480893	385729271260	1.248556	35.277500
0.034814	2387299199	387392254079	1.435552	40.064388
0.042872	2387435406	389097993030	1.399649	44.993038
0.048453	2383231188	390851678763	1.894109	38.173981
0.035097	2385135925	392335786597	1.607118	33.073284
0.029745	2387120553	394068796206	1.377442	24.274332
0.022442	2343047943	395830069128	1.330315	22.663702
0.020169	2348779541	397578726096	1.343191	23.074903
0.021075	2379334838	399496491871	1.240681	29.664667
0.027385	2385950247	401317516751	1.310224	31.813671
0.029311	2384497193	402957164155	1.454274	30.973166
0.032404	2386326911	404563961914	1.485144	40.124950
0.044522	2384382225	406070430562	1.582763	40.939007
0.041401	2385982047	407644839385	1.515478	43.922256
0.045658	2386989147	408966038354	1.806684	39.284397
0.036932	2382589372	410445375093	1.615640	31.276049
0.028448	2386292354	412167253161	1.385866	21.174681
0.018791	2386252547	413959521867	1.331415	23.461124
0.021105	2386996529	415820982007	1.282325	25.595655
0.023539	2386496227	417618685194	1.327525	18.755903
0.013884	2386335676	419569286985	1.223384	36.098476
0.034524	2386680797	421399996997	1.303691	32.553997
0.031700	2386343463	423093845906	1.408829	35.656742
0.037141	2358035003	424729724261	1.441449	41.948551
0.047201	2399690955	426276698599	1.551216	40.810524
0.041358	2386016363	427877772478	1.490260	43.356247
0.046364	2385487220	429312628104	1.662528	41.281727
0.041111	2386250331	430823944672	1.578921	27.541920
0.023446	2386086757	432611997384	1.334461	23.167189
0.019652	2385842403	434380550174	1.349037	22.793314
0.020511	2386595725	436117560664	1.373968	22.153503
0.019897	2385928008	437959620734	1.295250	24.239723
0.021610	2385381097	439751070370	1.331537	20.398893
0.015753	2383329149	441967853883	1.303820	34.083698
0.032529	2384831433	443752443442	1.336347	32.341419
0.031747	2386023334	445539671326	1.335042	33.202267
0.033695	2385468789	447106704219	1.522284	39.478664
0.042727	2386189004	448747239691	1.456153	42.366409
0.046046	2387284607	450306121983	1.531408	40.832546
0.042875	2385652614	451878369517	1.517352	43.180809
0.044071	2384815353	453461663334	1.506237	45.711708
0.046426	2386899703	454788893986	1.798406	39.550163
0.035078	2385505633	458491784613	0.644228	36.209469
0.009246	2386561920	461945894965	0.690934	23.137960
0.007580	2386400914	465234234685	0.725716	26.163666
0.006506	2381960584	469198808366	0.713198	31.303360
0.009111	2387119451	473158617145	0.723815	21.973070
0.006973	2386787724	476351837112	0.747455	18.231548
0.005824	2386422023	479452479208	0.769654	19.915684
0.005195	2385789899	482767454422	0.719701	29.160295
0.007636	2387140226	486272349306	0.681088	29.676460
0.006268	2383625495	490434072934	0.677381	31.757212
0.006946	2385336013	494035726679	0.662289	35.308010
0.011175	2386217748	497718614266	0.647920	37.695465
0.012408	2386053314	501130389045	0.699358	24.487696
0.007587	2385919370	504137573319	0.793406	18.631552
0.005753	2385853277	507393631908	0.732743	19.042400
0.005927	2385902230	510422180114	0.787804	16.734175
0.005031	2385890764	513704526438	0.726886	16.696817
0.005047	2385728068	516598683114	0.824326	17.526920
0.003534	2386591276	519911002592	0.720520	32.709682
0.009629	2385911459	523195790925	0.726352	30.642336
0.008748	2386829918	526536357451	0.714499	25.686323
0.004456	2386458281	529930361958	0.703139	28.461472
0.005664	2386002270	533401576089	0.687368	31.961117
0.007182	2386426024	537039182540	0.656043	33.196167
0.007134	2386222716	540651494902	0.660580	32.764278
0.007059	2385983989	544316143246	0.651081	34.734959
0.009502	2386273188	548129243144	0.625809	38.424408
0.011930	2386088549	551988005556	0.618356	39.868820
0.013522	2385350622	555782535088	0.628629	39.336025
0.013234	2386315117	559278111023	0.682667	26.379353
0.008180	2385222422	562331223185	0.781243	20.191559
0.005836	2397044341	565547748064	0.745228	21.283440
0.006818	2386203493	568839317372	0.724944	15.997952
0.005071	2385289918	572028646653	0.747897	16.630178
0.005057	2384814195	575208161435	0.750056	22.010124
0.006369	2386059447	578286300832	0.775163	19.480444
0.006302	2386133693	581508972258	0.740421	16.273548
0.005099	2385965844	584696257482	0.748589	16.912460
0.005093	2386215329	587670465172	0.802303	15.950573
0.002710	2386391505	590496577134	0.844408	17.773800
0.003392	2386519694	593830328154	0.715866	33.299477
0.009917	2386616674	597109885286	0.727725	33.618038
0.009898	2385526297	600398345054	0.725424	32.312195
0.009791	2385954548	603447492822	0.782499	25.985683
0.005290	2386351549	606717629260	0.729741	25.540764
0.004423	2386062450	609966276446	0.734479	25.189077
0.004293	2386521643	613290047726	0.718016	27.575275
0.005278	2387585585	616947549482	0.652791	34.050018
0.007383	2386283213	620661165973	0.642577	33.346531
0.007050	2385828076	624130122786	0.687765	31.919094
0.006968	2386674241	627843545659	0.642715	34.080544
0.007262	2386004630	631339560498	0.682493	33.103146
0.007291	2386254336	634962860204	0.658586	32.463554
0.006626	2383924203	638490930110	0.677140	34.496212
0.009496	2386261639	642066262843	0.667424	35.395687
0.011083	2385570090	645667703707	0.662393	36.453922
0.011133	2386197363	649303624829	0.656284	37.126293
0.011700	2385409231	653047971214	0.637070	38.805267
0.013145	2384761365	656575627556	0.676019	37.082600
0.012210	2386475668	660109888267	0.675240	36.061840
0.011541	2386428223	663501411561	0.703645	34.211281
0.010284	2385460904	665712801831	1.078716	22.827757
0.014879	2386142268	667598270007	1.265544	40.184589
0.048954	2386207382	669511053839	1.247505	22.841867
0.021611	2383838618	672044757220	1.111122	43.823040
0.054396	2385722153	674036478857	1.197819	52.151039
0.068019	2432860667	676331309326	1.283730	22.582630
0.020258	2386058730	678808365614	1.102760	29.057772
0.029471	2385562708	681048933626	1.064713	41.766808
0.050136	2386980610	683086967293	1.171217	50.637562
0.065792	2386454997	684898167326	1.317610	50.531155
0.065430	2385922598	686737670304	1.297047	21.131657
0.018754	2386892669	688704064152	1.213843	27.789022
0.026999	2386757776	691096651543	0.997564	37.562393
0.041184	2386059358	693297299157	1.084253	43.924946
0.055683	2386486112	695239445030	1.228788	47.684147
0.063523	2386029638	697083890730	1.293630	50.828636
0.063738	2385420169	698959786992	1.271616	30.979179
0.033272	2386458239	700941826742	1.204041	27.450344
0.027304	2386195144	703191222266	1.060816	31.008896
0.032456	2386055721	705561293543	1.006744	40.943569
0.049927	2386800964	707580657492	1.181957	49.271561
0.067040	2386333077	709571809753	1.198468	51.906551
0.066594	2386391648	711412626643	1.296376	37.416401
0.043147	2386686173	713355795373	1.228244	25.587912
0.024343	2386484929	715303427542	1.225326	26.387110
0.025919	2386394643	717564103099	1.055611	29.196424
0.030174	2386898897	719880427781	1.030468	41.962696
0.050448	2386259092	722019786319	1.115409	45.332691
0.058171	2386441714	724057916432	1.170898	50.154255
0.067137	2386491886	726035338902	1.206870	53.046307
0.068447	2358132750	727951191222	1.230853	39.305454
0.046257	2385994657	729830388700	1.269688	35.776237
0.035542	2386942729	731441992828	1.481097	35.252331
0.032482	2386330985	733269186368	1.306009	20.766691
0.016700	2386319619	735230436683	1.216734	35.184917
0.033442	2386879929	736899808151	1.429808	42.384388
0.045938	2386325323	738513700200	1.478615	44.825333
0.047803	2386660621	740067530505	1.535985	31.927980
0.028165	2386866761	741912188102	1.293935	24.318213
0.021376	2386424809	743745770727	1.301509	21.853661
0.017720	2386022403	745687756506	1.228651	36.010948
0.034872	2387178772	747484434508	1.328663	35.925167
0.038210	2386421007	749060960029	1.513722	41.331738
0.042328	2385872264	750665969340	1.486516	43.575066
0.047684	2386806697	752070962109	1.698804	41.537052
0.040035	2386543474	753610937141	1.549729	31.980854
0.028507	2386440759	755405820055	1.329580	23.855141
0.020668	2386924332	757190577831	1.337394	23.518049
0.020747	2386097418	759014569176	1.308174	21.836788
0.017768	2386649700	761010132510	1.195978	33.570923
0.030802	2386789474	762863512143	1.287804	33.935253
0.034202	2386670414	764635882775	1.346598	40.638264
0.043393	2386735787	766346546811	1.395210	44.362576
0.046991	2386545190	767936836495	1.500698	43.468121
0.045930	2385838930	769364200777	1.671500	41.770096
0.041169	2386458862	770696838888	1.790778	36.514133
0.033350	2387002432	772497911665	1.325323	22.419247
0.018200	2386645134	774316508853	1.312355	24.374016
0.021494	2386552948	776059884590	1.368926	22.270481
0.019471	2387400879	777907040609	1.292474	22.256447
0.018204	2386827599	779773675438	1.278679	29.875113
0.026615	2386261465	781561465648	1.334755	34.211170
0.034176	2386640919	783380291388	1.312188	33.508953
0.033642	2386464602	784988770395	1.483678	40.696281
0.044564	2386544826	786582528146	1.497433	41.635895
0.043136	2387026703	788147087079	1.525687	42.536182
0.045280	2385586322	789638224684	1.599843	43.273052
0.042650	2386481144	791150776460	1.577785	33.030701
0.030441	2386829109	792899720694	1.364726	23.346989
0.021066	2386644512	794732831792	1.301964	23.891476
0.020785	2386183875	796514851116	1.339034	23.733021
0.020263	2387131447	798375307279	1.283089	25.366600
0.022731	2385944180	800179608272	1.322365	19.634760
0.015045	2386770938	802040743752	1.282427	33.724976
0.032737	2386500517	803870035142	1.304604	33.543148
0.032612	2385291245	805682068075	1.316362	33.236816
0.033178	2386332547	807446475582	1.352484	39.573326
0.043110	2386690430	809029279811	1.507887	41.889584
0.043674	2386701373	810595690660	1.523675	41.223816
0.041839	2386594781	812192520798	1.494583	42.572266
0.046509	2386808412	813652165390	1.635198	42.086582
0.041860	2386312708	815084766255	1.665721	41.272404
0.040890	2386450976	817949853650	0.832942	41.915710
0.018035	2387624334	821415659427	0.688909	25.805080
0.008172	2382996120	824976845458	0.792635	20.917110
0.005783	2387771972	828950642990	0.697920	30.365976
0.007519	2386335495	833082883175	0.679869	28.004349
0.009146	2359651750	836776435608	0.748453	17.117437
0.005517	2385974385	839630320291	0.836044	17.559216
0.004554	2387372823	842731409768	0.769850	28.625572
0.008178	2386005016	845738394503	0.793488	23.431986
0.004600	2386066237	849040309443	0.722631	29.506548
0.006616	2387494322	852474957265	0.695121	31.625864
0.007637	2386620159	855873979519	0.702149	33.745010
0.011026	2386440227	859369128319	0.682786	35.648197
0.011647	2387481179	862158356567	0.855965	18.110245
0.006041	2387023468	865180194013	0.789924	18.492805
0.005730	2386078128	868317113045	0.760644	18.923679
0.005869	2386915447	871102751568	0.856865	14.092617
0.004333	2385536992	874374894516	0.729044	18.341566
0.005959	2386765099	877056520709	0.890044	14.563380
0.002781	2385917372	880046890150	0.797867	28.901777
0.008673	2386665505	883154461700	0.768016	30.673756
0.008980	2385424212	886362480834	0.743582	25.401089
0.004903	2386330490	889403531264	0.784706	23.326809
0.004158	2386696323	892627727465	0.740245	29.808014
0.006710	2386970258	895999634194	0.707899	30.379404
0.006760	2387114588	899289181938	0.725666	29.904861
0.006554	2386371768	902685574683	0.702620	31.829147
0.007050	2386541905	906065162441	0.706164	31.908323
0.008798	2387009774	909691308040	0.658277	36.994759
0.012591	2386795014	913253017628	0.670126	36.957958
0.012240	2386570396	916843601666	0.664675	37.348431
0.012304	2387389596	920282532725	0.694224	26.500978
0.008476	2386363265	923311100584	0.787951	18.764484
0.005283	2386760253	926245659394	0.813329	20.841526
0.006566	2386796821	929482846254	0.737306	17.166805
0.005467	2387165052	932726522225	0.735944	15.897188
0.004882	2387403086	935838819667	0.767087	18.572281
0.005435	2386720618	938758601111	0.817431	19.249269
0.005608	2386126222	941913030457	0.756437	20.936096
0.006870	2386777972	945073281346	0.755250	16.263479
0.005096	2386882509	947867212096	0.854310	13.039112
0.002594	2386233397	950740786393	0.830406	15.296445
0.002670	2386955896	953622864404	0.828207	26.982533
0.007416	2387090461	956694959184	0.777024	31.154097
0.008943	2386684366	959971471328	0.728422	32.709373
0.009491	2386261592	963161944811	0.747933	30.445463
0.008330	2385653770	966226126517	0.778561	24.049259
0.004289	2386102538	969162505325	0.812600	22.475071
0.003878	2386423139	972203837285	0.784664	23.867781
0.004211	2386471208	975553422446	0.712468	28.707455
0.005771	2386080074	978917198308	0.709346	30.966972
0.006797	2386285111	982438740839	0.677625	33.154739
0.007434	2387147158	986013494741	0.667780	32.495140
0.007206	2385760828	989525953774	0.679228	31.427189
0.006678	2386867010	992908915567	0.705555	32.208633
0.007219	2387574141	996228678860	0.719200	29.749367
0.006234	2385565381	999626303824	0.702127	32.908813
0.009035	2386094269	1003490416033	0.617501	38.824036
0.012289	2386175309	1007245744076	0.635411	37.696075
0.011910	2386115874	1010639196142	0.703153	34.569382
0.010655	2386583360	1013973592223	0.715747	35.340069
0.012644	2387388081	1017503483907	0.676335	36.618553
0.011702	2386596802	1020811964617	0.721357	33.195812
0.010398	2385796059	1024466732475	0.652790	37.624496
0.011784	2387293138	1027040085013	0.927698	26.767204
0.016728	2384669345	1028950821824	1.248037	40.160809
0.049018	2386397926	1030779492464	1.304991	22.119007
0.022052	2386965831	1033006668151	1.071746	41.608974
0.048102	2386757372	1034902963230	1.258642	48.406998
0.062888	2382085884	1037388052772	1.273755	19.798836
0.017581	2386096016	1039451201591	1.156531	24.872299
0.024566	2386431839	1041769700762	1.029300	42.439796
0.048615	2341999101	1043815927631	1.144545	48.921364
0.064019	2386416393	1045765631185	1.223989	53.132500
0.068108	2385540437	1047646065981	1.268611	31.156332
0.035145	2385081307	1049588790352	1.227699	26.699835
0.025433	2386533354	1051805293165	1.076711	31.067020
0.032783	2386239301	1054165130761	1.011188	41.940407
0.051204	2386273108	1056197672820	1.174034	49.883930
0.066838	2387009531	1058093282898	1.259230	50.894135
0.065543	2386643317	1059989548880	1.258602	35.714256
0.038719	2348689934	1061961512156	1.191041	26.774784
0.025860	2379899157	1064162300209	1.081385	28.000896
0.028548	2385101569	1066486212156	1.026330	41.761971
0.051292	2385719339	1068643057494	1.106115	50.360619
0.067829	2386040279	1070628206068	1.201945	51.405773
0.067191	2386585657	1072524107272	1.258813	42.143906
0.051191	2385393861	1074531358728	1.188388	24.820576
0.022760	2385370536	1076457742584	1.238263	26.148308
0.025974	2386408733	1078750700813	1.040755	29.592268
0.030838	2385523452	1081089847166	1.019827	42.935272
0.051810	2326712840	1083159623870	1.124137	43.030624
0.057690	2386156869	1085132430202	1.209524	48.820736
0.063238	2386485788	1087090153191	1.219011	51.165810
0.067594	2385971054	1089013411622	1.240588	45.760864
0.054672	2386375123	1090861717595	1.291115	29.994604
0.029169	2386397554	1092354066958	1.599088	35.484829
0.033488	2386679090	1094239652829	1.265749	24.541443
0.021336	2386405761	1096108722839	1.276788	31.386885
0.028718	2385977465	1097843189690	1.375626	38.898640
0.041413	2386690928	1099435793277	1.498609	44.065376
0.047251	2341588541	1100888533990	1.611842	35.527969
0.031247	2386224798	1102690660725	1.324116	23.699837
0.020678	2384863883	1104534949601	1.293108	24.890669
0.021768	2343920237	1106513799821	1.184486	33.028881
0.030549	2382364650	1108358193238	1.291679	33.266808
0.032979	2341664578	1110002269689	1.424304	41.706905
0.045665	2343239478	1111687296138	1.390625	45.224987
0.049149	2385513577	1113077463615	1.715990	41.557655
0.041544	2341492223	1114475997498	1.674248	33.219570
0.029115	2340285151	1116274437908	1.301286	24.681356
0.021028	2386781173	1118089571488	1.314934	24.158503
0.021334	2385093345	1119901794237	1.316115	23.962393
0.020933	2385862510	1121839192762	1.231477	30.274252
0.028014	2385895219	1123783351691	1.227212	33.917786
0.031624	2386119378	1125515255221	1.377744	37.397678
0.038996	2386183827	1127211007648	1.407153	42.474689
0.046826	2341204490	1128907846450	1.379745	45.348953
0.048912	2385188077	1130248159383	1.779575	40.369873
0.038169	2389704844	1131681475458	1.667256	41.637665
0.041328	2386996904	1133355770023	1.425673	24.151466
0.018991	2386427667	1135165934182	1.318349	23.862108
0.020700	2386422203	1136861686117	1.407294	20.433212
0.016385	2386854267	1138670377393	1.319658	23.736897
0.020759	2386783322	1140555277810	1.266265	26.604448
0.022926	2384667615	1142481543220	1.237975	35.687553
0.035766	2348347012	1144297885151	1.292899	33.326481
0.033145	2380350022	1145987551906	1.408769	41.396317
0.043268	2386621267	1147671951570	1.416897	42.296581
0.047123	2385439477	1149298157104	1.466874	43.534439
0.046165	2385053296	1150784997805	1.604108	43.169117
0.043570	2342244364	1152187994076	1.669459	35.199459
0.031153	2386411665	1153974450515	1.335835	24.422939
0.021226	2386440790	1155789848224	1.314555	24.544764
0.021634	2386891245	1157549687241	1.356312	23.592390
0.020493	2386419186	1159326013107	1.343458	21.052612
0.016529	2386376476	1161164772952	1.297818	22.265846
0.018690	2386533097	1163082685706	1.244339	30.569300
0.027824	2343077991	1164931535992	1.267316	36.370968
0.036789	2385693410	1166768255882	1.298888	33.642609
0.033988	2386345298	1168555487262	1.335219	38.561119
0.039899	2386606318	1170193269528	1.457218	41.707520
0.045836	2384981951	1171826609458	1.460187	43.743851
0.045774	2386219442	1173435168789	1.483451	43.095303
0.045908	2384978024	1174869190467	1.663139	41.229557
0.041520	2384793452	1176318362162	1.645625	42.347252
0.040960	2384829548	1179067601742	0.867451	42.496429
0.019576	2342544498	1182535980020	0.675400	25.587875
0.007816	2386222338	1185686423244	0.757424	21.025761
0.006416	2383188393	1189753644269	0.680539	30.338797
0.007400	2386539659	1193919717300	0.678817	29.817860
0.009883	2364998120	1197334024405	0.825750	15.402337
0.004870	2386546584	1200373574112	0.785165	16.381777
0.004521	2387097913	1203713269855	0.714765	31.080503
0.008995	2386107697	1207002618622	0.725404	25.689945
0.004931	2386546154	1210648488872	0.654589	32.944256
0.007390	2386792823	1214353595599	0.644190	33.798866
0.008627	2386535988	1218114494070	0.634565	38.197376
0.012726	2386459267	1221859020304	0.637319	32.985657
0.010426	2387005369	1225083129420	0.740361	18.742390
0.005613	2382493257	1228316296919	0.736891	18.798098
0.005849	2382089796	1231490808541	0.750380	19.365065
0.005987	2382288682	1234617369700	0.761952	19.496868
0.005935	2381598397	1237575718832	0.805043	13.492344
0.002672	2381935856	1240807023895	0.737144	29.146393
0.008103	2381694640	1244104113756	0.722363	32.671059
0.009642	2381438921	1247394541973	0.723747	25.990582
0.005019	2380553449	1250649460816	0.731371	25.730690
0.004799	2381801712	1254295684983	0.653224	32.645531
0.007105	2381493604	1257934151231	0.654532	33.156010
0.007310	2381681461	1261616342373	0.646811	33.502823
0.007288	2382554352	1265227977803	0.659688	34.064823
0.008386	2380648043	1268936283855	0.641977	37.167912
0.012077	2381287920	1272691978720	0.634047	37.901257
0.011735	2382198097	1276392840356	0.643687	37.897625
0.011968	2379157641	1280569537657	0.674256	32.953510
0.010542	2377683280	1283866476654	0.721179	16.986025
0.004986	2382727665	1286664343946	0.851623	18.751101
0.005362	2380907560	1289738624927	0.774460	21.386089
0.006807	2381767074	1292923113682	0.747928	15.673834
0.004767	2382127709	1296126672861	0.743588	16.019857
0.005014	2381889628	1299055940560	0.813135	17.434362
0.005197	2339493383	1302339171266	0.712558	22.550922
0.006641	2348414044	1305611140355	0.717737	19.180012
0.006111	2388567297	1308449634369	0.841491	12.817062
0.002596	2381909833	1311288099146	0.839154	14.891183
0.002598	2198164052	1314587527921	0.797666	27.026876
0.007460	2381762010	1317929085584	0.712770	33.598801
0.009683	2380892745	1321271879610	0.712246	34.287624
0.009730	2381338449	1324564172780	0.723307	29.904106
0.007421	2383060537	1327887132459	0.717150	25.565289
0.004395	2380080071	1331139818847	0.731728	25.397932
0.004502	2381684894	1334428485898	0.724210	25.861082
0.004641	2382080993	1337992021290	0.668460	32.150639
0.006986	2404709353	1341724185468	0.644320	34.673374
0.007689	2381612696	1345360075204	0.655029	33.997578
0.007463	2382312558	1348945128734	0.664512	32.719452
0.007095	2382407296	1352666711952	0.640160	33.302860
0.007052	2382246885	1356294149636	0.656730	34.035713
0.007440	2382163744	1360006497559	0.641687	34.665325
0.008572	2381869986	1363876266635	0.615507	38.604626
0.011982	2383478702	1367623430311	0.636075	38.008575
0.011636	2382240128	1371473107062	0.618816	39.359753
0.012087	2382426773	1375107849207	0.655460	37.675415
0.012957	2378730842	1379271431553	0.678448	36.917233
0.012928	2381126674	1382831338523	0.668873	37.282032
0.012008	2377207984	1386410691517	0.664145	34.983990
0.010799	2383090409	1388440301880	1.174162	32.792122
0.037070	2311501563	1390264432266	1.267180	30.104923
0.033076	2381509267	1392332528973	1.151546	30.093784
0.030104	2381038515	1394186346094	1.284398	38.139408
0.048341	2383729904	1396729370625	1.223540	44.122421
0.053533	2340387024	1398572641740	1.269692	22.165092
0.021564	2212974479	1400643545755	1.068603	28.379461
0.029189	2382320503	1402841353538	1.083953	39.591351
0.047573	2381032282	1404748314642	1.248600	47.395737
0.063188	2379610299	1406541705114	1.326878	48.887383
0.062035	2354370811	1408203669247	1.416620	26.427752
0.027831	2337309265	1410064046784	1.256363	24.253824
0.022492	2295900712	1412261420849	1.044838	31.332584
0.034397	2200791372	1414501173043	0.982605	38.271935
0.045803	2365880230	1416486524727	1.191668	48.629360
0.065353	2335796322	1418417816375	1.209448	51.043701
0.066733	2381426146	1420198578898	1.337307	39.707100
0.045765	2380670516	1422092756783	1.256836	27.267776
0.027493	2338734096	1424094212735	1.168516	20.840908
0.019605	2339559274	1426437731359	0.998310	41.122974
0.046645	2364200856	1428597506129	1.094652	44.652447
0.059248	2337760324	1430523919007	1.213530	47.793716
0.063286	2339178579	1432493397297	1.187715	53.467438
0.068689	2295992632	1434328688742	1.251023	25.390690
0.024404	2381678486	1436205946747	1.268701	24.448536
0.023238	2381410826	1438218776023	1.183116	24.402073
0.025102	2318819634	1440520571525	1.007396	39.687603
0.044044	2317638388	1442726387055	1.050695	38.265285
0.048820	2289598932	1444767160507	1.121927	47.185127
0.064368	2301940167	1446829821219	1.116005	52.155121
0.068729	2374646476	1448483865278	1.435661	44.543911
0.056415	2380066169	1450152354790	1.426479	33.344143
0.039104	2340189888	1452067422538	1.221988	36.198692
0.036343	2336225733	1453547712917	1.578221	31.955004
0.029192	2354152355	1455323753266	1.325506	21.808493
